,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
1,0.980901048828125,0.980901048828125,196216,0.0,3784.0,0.98108,200,0,0,1.0,900.975,0.86,825.4462809917355,200,1,imm2,rnr,1,50,40.0,5.0,30.0
2,0.976118833984375,0.976118833984375,195256,0.0,4744.0,0.97628,200,0,0,1.0,883.58,0.86,812.0081300813008,200,1,imm2,rnr,1,50,40.0,5.0,30.0
3,0.9568238671875,0.9568238671875,191408,0.0,8592.0,0.95704,200,0,0,1.0,861.495,0.815,792.6507936507936,200,1,imm2,rnr,1,50,40.0,5.0,30.0
4,0.982488001953125,0.982488001953125,196513,0.0,3487.0,0.982565,200,0,0,1.0,899.49,0.87,846.457627118644,200,1,imm2,rnr,1,50,40.0,5.0,30.0
5,0.978991814453125,0.978991814453125,195838,0.0,4162.0,0.97919,200,0,0,1.0,877.4,0.83,808.7165991902834,200,1,imm2,rnr,1,50,40.0,5.0,30.0
6,0.9690119765625,0.9690119765625,193846,0.0,6154.0,0.96923,200,0,0,1.0,859.62,0.825,812.0081300813008,200,1,imm2,rnr,1,50,40.0,5.0,30.0
7,0.972547015625,0.972547015625,194546,0.0,5454.0,0.97273,200,0,0,1.0,910.83,0.86,853.7008547008547,200,1,imm2,rnr,1,50,40.0,5.0,30.0
8,0.9908805458984375,0.9908805458984375,198200,0.0,1800.0,0.991,200,0,0,1.0,880.95,0.845,799.0,200,1,imm2,rnr,1,50,40.0,5.0,30.0
9,0.956456859375,0.956456859375,191340,0.0,8660.0,0.9567,200,0,0,1.0,832.175,0.77,734.2941176470588,200,1,imm2,rnr,1,50,40.0,5.0,30.0
0,0.015567937499999962,0.015490485074626865,3116,196600.0,284.0,0.01558,200,0,1,0.9950248756218906,13.25870646766169,0.0,8.912536443148689,200,7,imm2,rnr,1,190,90.0,5.0,30.0
1,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,90.0,5.0,30.0
2,0.0019050000000000455,0.0018955223880597015,381,199600.0,19.0,0.001905,200,0,1,0.9950248756218906,0.8955223880597015,0.0,0.8264840182648402,200,7,imm2,rnr,1,190,90.0,5.0,30.0
3,0.001930749999999981,0.0019211442786069653,387,199600.0,13.0,0.001935,200,0,1,0.9950248756218906,0.9203980099502488,0.0,0.8691588785046729,200,7,imm2,rnr,1,190,90.0,5.0,30.0
4,0.0019900000000000473,0.0019800995024875623,398,199600.0,2.0,0.00199,200,0,1,0.9950248756218906,0.9800995024875622,0.0,0.9801980198019802,200,7,imm2,rnr,1,190,90.0,5.0,30.0
5,0.0019200000000000328,0.00191044776119403,384,199600.0,16.0,0.00192,200,0,1,0.9950248756218906,0.9104477611940298,0.0,0.8518518518518519,200,7,imm2,rnr,1,190,90.0,5.0,30.0
6,0.0019799999999999818,0.0019701492537313433,396,199600.0,4.0,0.00198,200,0,1,0.9950248756218906,0.9701492537313433,0.0,0.9607843137254902,200,7,imm2,rnr,1,190,90.0,5.0,30.0
7,0.0019000000000000128,0.001890547263681592,380,199600.0,20.0,0.0019,200,0,1,0.9950248756218906,0.8905472636815921,0.0,0.8181818181818182,200,7,imm2,rnr,1,190,90.0,5.0,30.0
8,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,90.0,5.0,30.0
9,0.00189499999999998,0.0018855721393034827,379,199600.0,21.0,0.001895,200,0,1,0.9950248756218906,0.8855721393034826,0.0,0.8099547511312217,200,7,imm2,rnr,1,190,90.0,5.0,30.0
0,0.97521840234375,0.97521840234375,195081,0.0,4919.0,0.975405,200,0,0,1.0,875.125,0.84,792.6507936507936,200,1,imm2,rnr,1,50,15.0,15.0,10.0
1,0.972752416015625,0.972752416015625,194599,0.0,5401.0,0.972995,200,0,0,1.0,866.615,0.81,762.3587786259542,200,1,imm2,rnr,1,50,15.0,15.0,10.0
2,0.97934602734375,0.97934602734375,195902,0.0,4098.0,0.97951,200,0,0,1.0,855.185,0.84,792.6507936507936,200,1,imm2,rnr,1,50,15.0,15.0,10.0
3,0.953978296875,0.953978296875,190830,0.0,9170.0,0.95415,200,0,0,1.0,814.68,0.76,723.6376811594203,200,1,imm2,rnr,1,50,15.0,15.0,10.0
4,0.9664339609375,0.9664339609375,193324,0.0,6676.0,0.96662,200,0,0,1.0,834.465,0.795,792.6507936507936,200,1,imm2,rnr,1,50,15.0,15.0,10.0
5,0.98350802734375,0.98350802734375,196754,0.0,3246.0,0.98377,200,0,0,1.0,870.995,0.83,774.1937984496124,200,1,imm2,rnr,1,50,15.0,15.0,10.0
6,0.968173080078125,0.968173080078125,193693,0.0,6307.0,0.968465,200,0,0,1.0,842.97,0.79,734.2941176470588,200,1,imm2,rnr,1,50,15.0,15.0,10.0
7,0.9811419375,0.9811419375,196253,0.0,3747.0,0.981265,200,0,0,1.0,933.405,0.89,861.0689655172414,200,1,imm2,rnr,1,50,15.0,15.0,10.0
8,0.979973931640625,0.979973931640625,196023,0.0,3977.0,0.980115,200,0,0,1.0,849.435,0.81,756.5757575757576,200,1,imm2,rnr,1,50,15.0,15.0,10.0
9,0.971074892578125,0.971074892578125,194249,0.0,5751.0,0.971245,200,0,0,1.0,832.52,0.775,739.7407407407408,200,1,imm2,rnr,1,50,15.0,15.0,10.0
0,0.014838562500000041,0.01476473880597015,2969,196800.0,231.0,0.014845,200,0,1,0.9950248756218906,12.502487562189055,0.0,8.169054441260744,200,7,imm2,rnr,1,190,15.0,15.0,90.0
1,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,15.0,15.0,90.0
2,0.0019050000000000455,0.0018955223880597015,381,199600.0,19.0,0.001905,200,0,1,0.9950248756218906,0.8955223880597015,0.0,0.8264840182648402,200,7,imm2,rnr,1,190,15.0,15.0,90.0
3,0.001930749999999981,0.0019211442786069653,387,199600.0,13.0,0.001935,200,0,1,0.9950248756218906,0.9203980099502488,0.0,0.8691588785046729,200,7,imm2,rnr,1,190,15.0,15.0,90.0
4,0.0019900000000000473,0.0019800995024875623,398,199600.0,2.0,0.00199,200,0,1,0.9950248756218906,0.9800995024875622,0.0,0.9801980198019802,200,7,imm2,rnr,1,190,15.0,15.0,90.0
5,0.0019200000000000328,0.00191044776119403,384,199600.0,16.0,0.00192,200,0,1,0.9950248756218906,0.9104477611940298,0.0,0.8518518518518519,200,7,imm2,rnr,1,190,15.0,15.0,90.0
6,0.0019799999999999818,0.0019701492537313433,396,199600.0,4.0,0.00198,200,0,1,0.9950248756218906,0.9701492537313433,0.0,0.9607843137254902,200,7,imm2,rnr,1,190,15.0,15.0,90.0
7,0.0019000000000000128,0.001890547263681592,380,199600.0,20.0,0.0019,200,0,1,0.9950248756218906,0.8905472636815921,0.0,0.8181818181818182,200,7,imm2,rnr,1,190,15.0,15.0,90.0
8,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,15.0,15.0,90.0
9,0.00189499999999998,0.0018855721393034827,379,199600.0,21.0,0.001895,200,0,1,0.9950248756218906,0.8855721393034826,0.0,0.8099547511312217,200,7,imm2,rnr,1,190,15.0,15.0,90.0
0,0.01408543750000002,0.014015360696517412,2819,197000.0,181.0,0.014095,200,0,1,0.9950248756218906,11.880597014925373,0.0,8.433962264150944,200,7,imm2,rnr,1,190,15.0,5.0,90.0
1,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,15.0,5.0,90.0
2,0.0019050000000000455,0.0018955223880597015,381,199600.0,19.0,0.001905,200,0,1,0.9950248756218906,0.8955223880597015,0.0,0.8264840182648402,200,7,imm2,rnr,1,190,15.0,5.0,90.0
3,0.001930749999999981,0.0019211442786069653,387,199600.0,13.0,0.001935,200,0,1,0.9950248756218906,0.9203980099502488,0.0,0.8691588785046729,200,7,imm2,rnr,1,190,15.0,5.0,90.0
4,0.0019900000000000473,0.0019800995024875623,398,199600.0,2.0,0.00199,200,0,1,0.9950248756218906,0.9800995024875622,0.0,0.9801980198019802,200,7,imm2,rnr,1,190,15.0,5.0,90.0
5,0.0019200000000000328,0.00191044776119403,384,199600.0,16.0,0.00192,200,0,1,0.9950248756218906,0.9104477611940298,0.0,0.8518518518518519,200,7,imm2,rnr,1,190,15.0,5.0,90.0
6,0.0019799999999999818,0.0019701492537313433,396,199600.0,4.0,0.00198,200,0,1,0.9950248756218906,0.9701492537313433,0.0,0.9607843137254902,200,7,imm2,rnr,1,190,15.0,5.0,90.0
7,0.0019000000000000128,0.001890547263681592,380,199600.0,20.0,0.0019,200,0,1,0.9950248756218906,0.8905472636815921,0.0,0.8181818181818182,200,7,imm2,rnr,1,190,15.0,5.0,90.0
8,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,15.0,5.0,90.0
9,0.00189499999999998,0.0018855721393034827,379,199600.0,21.0,0.001895,200,0,1,0.9950248756218906,0.8855721393034826,0.0,0.8099547511312217,200,7,imm2,rnr,1,190,15.0,5.0,90.0
0,0.014081499999999969,0.014011442786069651,2819,197000.0,181.0,0.014095,200,0,1,0.9950248756218906,11.875621890547263,0.0,8.375,200,7,imm2,rnr,1,190,40.0,5.0,90.0
1,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,40.0,5.0,90.0
2,0.0019050000000000455,0.0018955223880597015,381,199600.0,19.0,0.001905,200,0,1,0.9950248756218906,0.8955223880597015,0.0,0.8264840182648402,200,7,imm2,rnr,1,190,40.0,5.0,90.0
3,0.001930749999999981,0.0019211442786069653,387,199600.0,13.0,0.001935,200,0,1,0.9950248756218906,0.9203980099502488,0.0,0.8691588785046729,200,7,imm2,rnr,1,190,40.0,5.0,90.0
4,0.0019900000000000473,0.0019800995024875623,398,199600.0,2.0,0.00199,200,0,1,0.9950248756218906,0.9800995024875622,0.0,0.9801980198019802,200,7,imm2,rnr,1,190,40.0,5.0,90.0
5,0.0019200000000000328,0.00191044776119403,384,199600.0,16.0,0.00192,200,0,1,0.9950248756218906,0.9104477611940298,0.0,0.8518518518518519,200,7,imm2,rnr,1,190,40.0,5.0,90.0
6,0.0019799999999999818,0.0019701492537313433,396,199600.0,4.0,0.00198,200,0,1,0.9950248756218906,0.9701492537313433,0.0,0.9607843137254902,200,7,imm2,rnr,1,190,40.0,5.0,90.0
7,0.0019000000000000128,0.001890547263681592,380,199600.0,20.0,0.0019,200,0,1,0.9950248756218906,0.8905472636815921,0.0,0.8181818181818182,200,7,imm2,rnr,1,190,40.0,5.0,90.0
8,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,40.0,5.0,90.0
9,0.00189499999999998,0.0018855721393034827,379,199600.0,21.0,0.001895,200,0,1,0.9950248756218906,0.8855721393034826,0.0,0.8099547511312217,200,7,imm2,rnr,1,190,40.0,5.0,90.0
0,0.97253430859375,0.97253430859375,194511,0.0,5489.0,0.972555,200,0,0,1.0,804.145,0.77,742.4944237918215,200,3,imm2,rnr,1,190,15.0,5.0,10.0
1,0.96480354296875,0.96480354296875,192971,0.0,7029.0,0.964855,200,0,0,1.0,719.32,0.66,614.3846153846154,200,3,imm2,rnr,1,190,15.0,5.0,10.0
2,0.94790982421875,0.94790982421875,189598,0.0,10402.0,0.94799,200,0,0,1.0,674.71,0.64,622.0529595015577,200,3,imm2,rnr,1,190,15.0,5.0,10.0
3,0.964468703125,0.964468703125,192914,0.0,7086.0,0.96457,200,0,0,1.0,752.565,0.705,683.931506849315,200,3,imm2,rnr,1,190,15.0,5.0,10.0
4,0.97816522265625,0.97816522265625,195646,0.0,4354.0,0.97823,200,0,0,1.0,737.635,0.71,663.4518272425249,200,3,imm2,rnr,1,190,15.0,5.0,10.0
5,0.96723343359375,0.96723343359375,193468,0.0,6532.0,0.96734,200,0,0,1.0,746.805,0.71,686.2852233676975,200,3,imm2,rnr,1,190,15.0,5.0,10.0
6,0.981888373046875,0.981888373046875,196396,0.0,3604.0,0.98198,200,0,0,1.0,834.55,0.81,805.4516129032259,200,3,imm2,rnr,1,190,15.0,5.0,10.0
7,0.973338048828125,0.973338048828125,194681,0.0,5319.0,0.973405,200,0,0,1.0,737.645,0.71,652.59477124183,200,3,imm2,rnr,1,190,15.0,5.0,10.0
8,0.97439333203125,0.97439333203125,194893,0.0,5107.0,0.974465,200,0,0,1.0,690.585,0.67,633.9206349206349,200,3,imm2,rnr,1,190,15.0,5.0,10.0
9,0.9711024140625,0.9711024140625,194227,0.0,5773.0,0.971135,200,0,0,1.0,744.345,0.695,605.060606060606,200,3,imm2,rnr,1,190,15.0,5.0,10.0
0,0.9569025390625,0.9569025390625,191389,0.0,8611.0,0.956945,200,0,0,1.0,711.61,0.675,644.1612903225806,200,3,imm2,rnr,1,90,90.0,5.0,90.0
1,0.9611693671875,0.9611693671875,192243,0.0,7757.0,0.961215,200,0,0,1.0,719.13,0.65,599.6006006006006,200,3,imm2,rnr,1,90,90.0,5.0,90.0
2,0.9357055078125001,0.9357055078125,187161,0.0,12839.0,0.935805,200,0,0,1.0,643.27,0.57,588.9705014749262,200,3,imm2,rnr,1,90,90.0,5.0,90.0
3,0.96397025,0.96397025,192826,0.0,7174.0,0.96413,200,0,0,1.0,679.23,0.65,637.9776357827476,200,3,imm2,rnr,1,90,90.0,5.0,90.0
4,0.9601839453125,0.9601839453125,192054,0.0,7946.0,0.96027,200,0,0,1.0,688.075,0.645,597.8023952095808,200,3,imm2,rnr,1,90,90.0,5.0,90.0
5,0.9508330078125,0.9508330078125,190175,0.0,9825.0,0.950875,200,0,0,1.0,740.69,0.695,672.4006734006734,200,3,imm2,rnr,1,90,90.0,5.0,90.0
6,0.9691826328125,0.9691826328125,193843,0.0,6157.0,0.969215,200,0,0,1.0,780.095,0.75,745.2686567164179,200,3,imm2,rnr,1,90,90.0,5.0,90.0
7,0.951589609375,0.951589609375,190346,0.0,9654.0,0.95173,200,0,0,1.0,690.855,0.645,661.2516556291391,200,3,imm2,rnr,1,90,90.0,5.0,90.0
8,0.9630145390625,0.9630145390625,192609,0.0,7391.0,0.963045,200,0,0,1.0,641.105,0.615,577.0346820809249,200,3,imm2,rnr,1,90,90.0,5.0,90.0
9,0.95571828125,0.95571828125,191161,0.0,8839.0,0.955805,200,0,0,1.0,719.825,0.665,612.4969325153374,200,3,imm2,rnr,1,90,90.0,5.0,90.0
0,0.014808562499999955,0.014734888059701492,2963,196800.0,237.0,0.014815,200,0,1,0.9950248756218906,12.427860696517413,0.0,8.195402298850574,200,7,imm2,rnr,1,190,40.0,15.0,90.0
1,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,40.0,15.0,90.0
2,0.0019050000000000455,0.0018955223880597015,381,199600.0,19.0,0.001905,200,0,1,0.9950248756218906,0.8955223880597015,0.0,0.8264840182648402,200,7,imm2,rnr,1,190,40.0,15.0,90.0
3,0.001930749999999981,0.0019211442786069653,387,199600.0,13.0,0.001935,200,0,1,0.9950248756218906,0.9203980099502488,0.0,0.8691588785046729,200,7,imm2,rnr,1,190,40.0,15.0,90.0
4,0.0019900000000000473,0.0019800995024875623,398,199600.0,2.0,0.00199,200,0,1,0.9950248756218906,0.9800995024875622,0.0,0.9801980198019802,200,7,imm2,rnr,1,190,40.0,15.0,90.0
5,0.0019200000000000328,0.00191044776119403,384,199600.0,16.0,0.00192,200,0,1,0.9950248756218906,0.9104477611940298,0.0,0.8518518518518519,200,7,imm2,rnr,1,190,40.0,15.0,90.0
6,0.0019799999999999818,0.0019701492537313433,396,199600.0,4.0,0.00198,200,0,1,0.9950248756218906,0.9701492537313433,0.0,0.9607843137254902,200,7,imm2,rnr,1,190,40.0,15.0,90.0
7,0.0019000000000000128,0.001890547263681592,380,199600.0,20.0,0.0019,200,0,1,0.9950248756218906,0.8905472636815921,0.0,0.8181818181818182,200,7,imm2,rnr,1,190,40.0,15.0,90.0
8,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,40.0,15.0,90.0
9,0.00189499999999998,0.0018855721393034827,379,199600.0,21.0,0.001895,200,0,1,0.9950248756218906,0.8855721393034826,0.0,0.8099547511312217,200,7,imm2,rnr,1,190,40.0,15.0,90.0
0,0.014031062499999969,0.013961256218905472,2812,197000.0,188.0,0.01406,200,0,1,0.9950248756218906,11.975124378109452,0.0,8.316770186335404,200,7,imm2,rnr,1,190,90.0,5.0,90.0
1,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,90.0,5.0,90.0
2,0.0019050000000000455,0.0018955223880597015,381,199600.0,19.0,0.001905,200,0,1,0.9950248756218906,0.8955223880597015,0.0,0.8264840182648402,200,7,imm2,rnr,1,190,90.0,5.0,90.0
3,0.001930749999999981,0.0019211442786069653,387,199600.0,13.0,0.001935,200,0,1,0.9950248756218906,0.9203980099502488,0.0,0.8691588785046729,200,7,imm2,rnr,1,190,90.0,5.0,90.0
4,0.0019900000000000473,0.0019800995024875623,398,199600.0,2.0,0.00199,200,0,1,0.9950248756218906,0.9800995024875622,0.0,0.9801980198019802,200,7,imm2,rnr,1,190,90.0,5.0,90.0
5,0.0019200000000000328,0.00191044776119403,384,199600.0,16.0,0.00192,200,0,1,0.9950248756218906,0.9104477611940298,0.0,0.8518518518518519,200,7,imm2,rnr,1,190,90.0,5.0,90.0
6,0.0019799999999999818,0.0019701492537313433,396,199600.0,4.0,0.00198,200,0,1,0.9950248756218906,0.9701492537313433,0.0,0.9607843137254902,200,7,imm2,rnr,1,190,90.0,5.0,90.0
7,0.0019000000000000128,0.001890547263681592,380,199600.0,20.0,0.0019,200,0,1,0.9950248756218906,0.8905472636815921,0.0,0.8181818181818182,200,7,imm2,rnr,1,190,90.0,5.0,90.0
8,0.0019649999999999945,0.001955223880597015,393,199600.0,7.0,0.001965,200,0,1,0.9950248756218906,0.9552238805970149,0.0,0.9323671497584541,200,7,imm2,rnr,1,190,90.0,5.0,90.0
9,0.00189499999999998,0.0018855721393034827,379,199600.0,21.0,0.001895,200,0,1,0.9950248756218906,0.8855721393034826,0.0,0.8099547511312217,200,7,imm2,rnr,1,190,90.0,5.0,90.0
0,0.9717888671875,0.9717888671875,194359,0.0,5641.0,0.971795,200,0,0,1.0,831.57,0.8,737.0073800738007,200,3,imm2,rnr,1,90,90.0,15.0,30.0
1,0.9791521640625,0.9791521640625,195837,0.0,4163.0,0.979185,200,0,0,1.0,746.745,0.695,642.0868167202573,200,3,imm2,rnr,1,90,90.0,15.0,30.0
2,0.963321109375,0.963321109375,192681,0.0,7319.0,0.963405,200,0,0,1.0,699.07,0.665,654.7377049180328,200,3,imm2,rnr,1,90,90.0,15.0,30.0
3,0.965576765625,0.965576765625,193134,0.0,6866.0,0.96567,200,0,0,1.0,763.205,0.72,686.2852233676975,200,3,imm2,rnr,1,90,90.0,15.0,30.0
4,0.97202609765625,0.97202609765625,194419,0.0,5581.0,0.972095,200,0,0,1.0,764.955,0.73,676.9661016949152,200,3,imm2,rnr,1,90,90.0,15.0,30.0
5,0.974357802734375,0.974357802734375,194892,0.0,5108.0,0.97446,200,0,0,1.0,763.38,0.735,695.8641114982578,200,3,imm2,rnr,1,90,90.0,15.0,30.0
6,0.982703373046875,0.982703373046875,196559,0.0,3441.0,0.982795,200,0,0,1.0,841.18,0.82,825.4462809917355,200,3,imm2,rnr,1,90,90.0,15.0,30.0
7,0.974495423828125,0.974495423828125,194915,0.0,5085.0,0.974575,200,0,0,1.0,732.44,0.705,656.8947368421053,200,3,imm2,rnr,1,90,90.0,15.0,30.0
8,0.9749206484375,0.9749206484375,195001,0.0,4999.0,0.975005,200,0,0,1.0,703.015,0.685,605.060606060606,200,3,imm2,rnr,1,90,90.0,15.0,30.0
9,0.971497466796875,0.971497466796875,194308,0.0,5692.0,0.97154,200,0,0,1.0,740.415,0.69,590.7159763313609,200,3,imm2,rnr,1,90,90.0,15.0,30.0
0,0.881682,0.881682,176340,0.0,23660.0,0.8817,200,0,0,1.0,520.37,0.43,504.050505050505,200,3,imm2,rnr,1,90,15.0,5.0,90.0
1,0.902803171875,0.902803171875,180566,0.0,19434.0,0.90283,200,0,0,1.0,534.815,0.445,513.1388174807198,200,3,imm2,rnr,1,90,15.0,5.0,90.0
2,0.8958021953124999,0.8958021953125,179175,0.0,20825.0,0.895875,200,0,0,1.0,495.605,0.43,458.7701149425287,200,3,imm2,rnr,1,90,15.0,5.0,90.0
3,0.918647453125,0.918647453125,183744,0.0,16256.0,0.91872,200,0,0,1.0,533.28,0.46,504.050505050505,200,3,imm2,rnr,1,90,15.0,5.0,90.0
4,0.88676428125,0.88676428125,177373,0.0,22627.0,0.886865,200,0,0,1.0,498.09,0.41,479.7692307692308,200,3,imm2,rnr,1,90,15.0,5.0,90.0
5,0.9342564531249999,0.934256453125,186866,0.0,13134.0,0.93433,200,0,0,1.0,576.79,0.525,535.1930294906166,200,3,imm2,rnr,1,90,15.0,5.0,90.0
6,0.915755703125,0.915755703125,183186,0.0,16814.0,0.91593,200,0,0,1.0,558.225,0.505,548.4505494505495,200,3,imm2,rnr,1,90,15.0,5.0,90.0
7,0.908437921875,0.908437921875,181742,0.0,18258.0,0.90871,200,0,0,1.0,503.785,0.43,501.51256281407035,200,3,imm2,rnr,1,90,15.0,5.0,90.0
8,0.918064640625,0.918064640625,183621,0.0,16379.0,0.918105,200,0,0,1.0,508.715,0.45,469.5882352941176,200,3,imm2,rnr,1,90,15.0,5.0,90.0
9,0.902683375,0.902683375,180562,0.0,19438.0,0.90281,200,0,0,1.0,553.47,0.485,491.61083743842363,200,3,imm2,rnr,1,90,15.0,5.0,90.0
0,0.974013275390625,0.974013275390625,194838,0.0,5162.0,0.97419,200,0,0,1.0,884.12,0.855,818.672131147541,200,1,imm2,rnr,1,50,40.0,10.0,10.0
1,0.97088790625,0.97088790625,194225,0.0,5775.0,0.971125,200,0,0,1.0,881.35,0.825,805.4516129032259,200,1,imm2,rnr,1,50,40.0,10.0,10.0
2,0.97618465234375,0.97618465234375,195277,0.0,4723.0,0.976385,200,0,0,1.0,865.76,0.845,812.0081300813008,200,1,imm2,rnr,1,50,40.0,10.0,10.0
3,0.960085859375,0.960085859375,192050,0.0,7950.0,0.96025,200,0,0,1.0,837.825,0.78,739.7407407407408,200,1,imm2,rnr,1,50,40.0,10.0,10.0
4,0.981025673828125,0.981025673828125,196240,0.0,3760.0,0.9812,200,0,0,1.0,885.22,0.855,839.3361344537815,200,1,imm2,rnr,1,50,40.0,10.0,10.0
5,0.980144591796875,0.980144591796875,196082,0.0,3918.0,0.98041,200,0,0,1.0,878.05,0.835,786.4015748031496,200,1,imm2,rnr,1,50,40.0,10.0,10.0
6,0.96551925,0.96551925,193167,0.0,6833.0,0.965835,200,0,0,1.0,856.54,0.81,768.2307692307693,200,1,imm2,rnr,1,50,40.0,10.0,10.0
7,0.983048369140625,0.983048369140625,196624,0.0,3376.0,0.98312,200,0,0,1.0,928.89,0.89,868.5652173913044,200,1,imm2,rnr,1,50,40.0,10.0,10.0
8,0.9851725,0.9851725,197061,0.0,2939.0,0.985305,200,0,0,1.0,854.59,0.815,762.3587786259542,200,1,imm2,rnr,1,50,40.0,10.0,10.0
9,0.98020933984375,0.98020933984375,196071,0.0,3929.0,0.980355,200,0,0,1.0,854.9,0.805,756.5757575757576,200,1,imm2,rnr,1,50,40.0,10.0,10.0
0,0.971957615234375,0.971957615234375,194397,0.0,5603.0,0.971985,200,0,0,1.0,763.075,0.73,713.2857142857143,200,3,imm2,rnr,1,90,40.0,15.0,90.0
1,0.9546405625,0.9546405625,190936,0.0,9064.0,0.95468,200,0,0,1.0,684.73,0.63,590.7159763313609,200,3,imm2,rnr,1,90,40.0,15.0,90.0
2,0.93874782421875,0.93874782421875,187767,0.0,12233.0,0.938835,200,0,0,1.0,608.085,0.555,560.7977528089888,200,3,imm2,rnr,1,90,40.0,15.0,90.0
3,0.9585932578125,0.9585932578125,191743,0.0,8257.0,0.958715,200,0,0,1.0,660.775,0.62,627.930817610063,200,3,imm2,rnr,1,90,40.0,15.0,90.0
4,0.9606272734375,0.9606272734375,192138,0.0,7862.0,0.96069,200,0,0,1.0,713.045,0.675,644.1612903225806,200,3,imm2,rnr,1,90,40.0,15.0,90.0
5,0.9565543203125,0.9565543203125,191332,0.0,8668.0,0.95666,200,0,0,1.0,712.09,0.67,656.8947368421053,200,3,imm2,rnr,1,90,40.0,15.0,90.0
6,0.96987153515625,0.96987153515625,193990,0.0,6010.0,0.96995,200,0,0,1.0,756.225,0.725,728.92700729927,200,3,imm2,rnr,1,90,40.0,15.0,90.0
7,0.9643562578125,0.9643562578125,192898,0.0,7102.0,0.96449,200,0,0,1.0,673.925,0.645,627.930817610063,200,3,imm2,rnr,1,90,40.0,15.0,90.0
8,0.967553583984375,0.967553583984375,193528,0.0,6472.0,0.96764,200,0,0,1.0,593.38,0.565,553.016620498615,200,3,imm2,rnr,1,90,40.0,15.0,90.0
9,0.9655248984375,0.9655248984375,193125,0.0,6875.0,0.965625,200,0,0,1.0,753.76,0.71,640.025641025641,200,3,imm2,rnr,1,90,40.0,15.0,90.0
0,0.97889268359375,0.97889268359375,195818,0.0,4182.0,0.97909,200,0,0,1.0,899.32,0.875,839.3361344537815,200,1,imm2,rnr,1,90,40.0,5.0,90.0
1,0.98612552734375,0.98612552734375,197260,0.0,2740.0,0.9863,200,0,0,1.0,915.615,0.88,861.0689655172414,200,1,imm2,rnr,1,90,40.0,5.0,90.0
2,0.97802826953125,0.97802826953125,195638,0.0,4362.0,0.97819,200,0,0,1.0,875.35,0.85,805.4516129032259,200,1,imm2,rnr,1,90,40.0,5.0,90.0
3,0.96252529296875,0.96252529296875,192538,0.0,7462.0,0.96269,200,0,0,1.0,874.245,0.83,805.4516129032259,200,1,imm2,rnr,1,90,40.0,5.0,90.0
4,0.979752890625,0.979752890625,195961,0.0,4039.0,0.979805,200,0,0,1.0,917.79,0.89,868.5652173913044,200,1,imm2,rnr,1,90,40.0,5.0,90.0
5,0.978991814453125,0.978991814453125,195838,0.0,4162.0,0.97919,200,0,0,1.0,877.4,0.83,808.7165991902834,200,1,imm2,rnr,1,90,40.0,5.0,90.0
6,0.9603699375,0.9603699375,192112,0.0,7888.0,0.96056,200,0,0,1.0,837.79,0.795,792.6507936507936,200,1,imm2,rnr,1,90,40.0,5.0,90.0
7,0.977177015625,0.977177015625,195472,0.0,4528.0,0.97736,200,0,0,1.0,916.96,0.875,861.0689655172414,200,1,imm2,rnr,1,90,40.0,5.0,90.0
