,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost,sigP,sigMeas
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,60,50.0,5.0
3,0.9489161640625,0.9489161640625,47470,0.0,2530.0,0.9494,50,0,0,1.0,947.68,0.84,861.0689655172414,50,3,KF,RW,1,60,50.0,5.0
4,0.95597676171875,0.95597676171875,47850,0.0,2150.0,0.957,50,0,0,1.0,902.76,0.84,780.25,50,3,KF,RW,1,60,50.0,5.0
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,50.0,5.0
6,0.976028212890625,0.976028212890625,48808,0.0,1192.0,0.97616,50,0,0,1.0,863.44,0.84,832.3333333333334,50,3,KF,RW,1,60,50.0,5.0
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,50.0,5.0
8,0.9869358193359375,0.9869358193359375,49352,0.0,648.0,0.98704,50,0,0,1.0,962.26,0.9,832.3333333333334,50,3,KF,RW,1,60,50.0,5.0
9,0.97038264453125,0.97038264453125,48535,0.0,1465.0,0.9707,50,0,0,1.0,911.62,0.88,674.6756756756756,50,3,KF,RW,1,60,50.0,5.0
0,0.972846734375,0.972846734375,48648,0.0,1352.0,0.97296,50,0,0,1.0,958.0,0.94,861.0689655172414,50,5,KF,RW,1,30,30.0,10.0
1,0.96646178515625,0.8948720232928241,48337,665.0,1663.0,0.9540511201026349,50,0,4,0.9259259259259259,867.4074074074074,0.7777777777777778,805.4516129032259,50,5,KF,RW,1,30,30.0,10.0
2,0.923982421875,0.7830359507415254,46225,2511.0,3775.0,0.8802917483955742,50,0,9,0.847457627118644,773.1355932203389,0.576271186440678,683.931506849315,50,5,KF,RW,1,30,30.0,10.0
3,0.95982,0.8569821428571428,47991,2009.0,2009.0,0.922744140437232,50,0,6,0.8928571428571429,891.8571428571429,0.7857142857142857,891.8571428571429,50,5,KF,RW,1,30,30.0,10.0
4,0.96222930859375,0.8747539169034091,48118,736.0,1882.0,0.9483995584988962,50,0,5,0.9090909090909091,820.0545454545454,0.7272727272727273,818.672131147541,50,5,KF,RW,1,30,30.0,10.0
5,0.92948,0.7745666666666666,46474,3067.0,3526.0,0.8757608306480487,50,0,10,0.8333333333333334,811.5333333333333,0.65,805.4516129032259,50,5,KF,RW,1,30,30.0,10.0
6,0.96516740234375,0.8774249112215909,48261,1415.0,1739.0,0.9386560342312554,50,0,5,0.9090909090909091,869.8363636363637,0.7454545454545455,818.672131147541,50,5,KF,RW,1,30,30.0,10.0
7,0.9712135234375,0.9338591571514423,48568,650.0,1432.0,0.9588943731490622,50,0,2,0.9615384615384616,854.9038461538462,0.8076923076923077,734.2941176470588,50,5,KF,RW,1,30,30.0,10.0
8,0.9834430234375,0.9456182917668269,49175,357.0,825.0,0.9765275929860794,50,0,2,0.9615384615384616,909.0192307692307,0.8269230769230769,861.0689655172414,50,5,KF,RW,1,30,30.0,10.0
9,0.92718734375,0.7992994342672414,46367,1867.0,3633.0,0.8939595503884936,50,0,8,0.8620689655172413,761.1379310344828,0.5862068965517241,713.2857142857143,50,5,KF,RW,1,30,30.0,10.0
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,KF,RW,1,60,50.0,3.0
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,KF,RW,1,60,50.0,3.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,60,50.0,3.0
3,0.9489161640625,0.9489161640625,47470,0.0,2530.0,0.9494,50,0,0,1.0,947.68,0.84,861.0689655172414,50,3,KF,RW,1,60,50.0,3.0
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,KF,RW,1,60,50.0,3.0
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,50.0,3.0
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,KF,RW,1,60,50.0,3.0
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,50.0,3.0
8,0.9869358193359375,0.9869358193359375,49352,0.0,648.0,0.98704,50,0,0,1.0,962.26,0.9,832.3333333333334,50,3,KF,RW,1,60,50.0,3.0
9,0.98722914453125,0.98722914453125,49368,0.0,632.0,0.98736,50,0,0,1.0,935.08,0.9,713.2857142857143,50,3,KF,RW,1,60,50.0,3.0
0,0.9981767349853515,0.9981767349853515,49926,0.0,74.0,0.99852,50,0,0,1.0,996.92,0.96,891.8571428571429,50,3,KF,RW,1,60,5.0,3.0
1,0.9977881301269531,0.9977881301269531,49898,0.0,102.0,0.99796,50,0,0,1.0,929.96,0.88,861.0689655172414,50,3,KF,RW,1,60,5.0,3.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,60,5.0,3.0
3,0.9553649375,0.9553649375,47772,0.0,2228.0,0.95544,50,0,0,1.0,947.6,0.84,832.3333333333334,50,3,KF,RW,1,60,5.0,3.0
4,0.9634433359375,0.9634433359375,48211,0.0,1789.0,0.96422,50,0,0,1.0,902.76,0.84,756.5757575757576,50,3,KF,RW,1,60,5.0,3.0
5,0.9900155634765625,0.9900155634765625,49504,0.0,496.0,0.99008,50,0,0,1.0,969.0,0.96,960.5384615384615,50,3,KF,RW,1,60,5.0,3.0
6,0.976028212890625,0.976028212890625,48808,0.0,1192.0,0.97616,50,0,0,1.0,863.44,0.84,832.3333333333334,50,3,KF,RW,1,60,5.0,3.0
7,0.9989064616699219,0.9989064616699219,49946,0.0,54.0,0.99892,50,0,0,1.0,960.12,0.96,960.5384615384615,50,3,KF,RW,1,60,5.0,3.0
8,0.9869358193359375,0.9869358193359375,49352,0.0,648.0,0.98704,50,0,0,1.0,962.26,0.9,832.3333333333334,50,3,KF,RW,1,60,5.0,3.0
9,0.9578845,0.9578845,47915,0.0,2085.0,0.9583,50,0,0,1.0,911.66,0.88,713.2857142857143,50,3,KF,RW,1,60,5.0,3.0
0,0.972846734375,0.972846734375,48648,0.0,1352.0,0.97296,50,0,0,1.0,958.0,0.94,861.0689655172414,50,5,KF,RW,1,60,15.0,5.0
1,0.979761783203125,0.979761783203125,49002,0.0,998.0,0.98004,50,0,0,1.0,936.88,0.92,861.0689655172414,50,5,KF,RW,1,60,15.0,5.0
2,0.974202421875,0.974202421875,48736,0.0,1264.0,0.97472,50,0,0,1.0,906.0,0.82,780.25,50,5,KF,RW,1,60,15.0,5.0
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,KF,RW,1,60,15.0,5.0
4,0.97694930859375,0.97694930859375,48854,0.0,1146.0,0.97708,50,0,0,1.0,902.16,0.88,891.8571428571429,50,5,KF,RW,1,60,15.0,5.0
5,0.98496,0.98496,49248,0.0,752.0,0.98496,50,0,0,1.0,974.04,0.96,960.5384615384615,50,5,KF,RW,1,60,15.0,5.0
6,0.9890749814453125,0.9890749814453125,49458,0.0,542.0,0.98916,50,0,0,1.0,956.92,0.92,924.925925925926,50,5,KF,RW,1,60,15.0,5.0
7,0.9842135244140625,0.9842135244140625,49218,0.0,782.0,0.98436,50,0,0,1.0,880.54,0.86,756.5757575757576,50,5,KF,RW,1,60,15.0,5.0
8,0.9952060454101562,0.9952060454101562,49766,0.0,234.0,0.99532,50,0,0,1.0,962.12,0.92,924.925925925926,50,5,KF,RW,1,60,15.0,5.0
9,0.96452734375,0.96452734375,48234,0.0,1766.0,0.96468,50,0,0,1.0,883.08,0.84,805.4516129032259,50,5,KF,RW,1,60,15.0,5.0
0,0.972846734375,0.972846734375,48648,0.0,1352.0,0.97296,50,0,0,1.0,958.0,0.94,861.0689655172414,50,5,KF,RW,1,60,15.0,10.0
1,0.97520178515625,0.97520178515625,48774,0.0,1226.0,0.97548,50,0,0,1.0,936.88,0.92,891.8571428571429,50,5,KF,RW,1,60,15.0,10.0
2,0.969810052734375,0.969810052734375,48508,0.0,1492.0,0.97016,50,0,0,1.0,888.94,0.8,734.2941176470588,50,5,KF,RW,1,60,15.0,10.0
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,KF,RW,1,60,15.0,10.0
4,0.97694930859375,0.97694930859375,48854,0.0,1146.0,0.97708,50,0,0,1.0,902.16,0.88,891.8571428571429,50,5,KF,RW,1,60,15.0,10.0
5,0.9838878984375,0.9838878984375,49198,0.0,802.0,0.98396,50,0,0,1.0,972.96,0.92,924.925925925926,50,5,KF,RW,1,60,15.0,10.0
6,0.9955549814453125,0.9955549814453125,49782,0.0,218.0,0.99564,50,0,0,1.0,956.92,0.92,891.8571428571429,50,5,KF,RW,1,60,15.0,10.0
7,0.9842135244140625,0.9842135244140625,49218,0.0,782.0,0.98436,50,0,0,1.0,880.54,0.86,756.5757575757576,50,5,KF,RW,1,60,15.0,10.0
8,0.9952060454101562,0.9952060454101562,49766,0.0,234.0,0.99532,50,0,0,1.0,962.12,0.92,924.925925925926,50,5,KF,RW,1,60,15.0,10.0
9,0.96452734375,0.96452734375,48234,0.0,1766.0,0.96468,50,0,0,1.0,883.08,0.84,805.4516129032259,50,5,KF,RW,1,60,15.0,10.0
0,0.9994638106689453,0.9994638106689453,49978,0.0,22.0,0.99956,50,0,0,1.0,996.92,0.96,861.0689655172414,50,3,KF,RW,1,60,30.0,5.0
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,KF,RW,1,60,30.0,5.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,60,30.0,5.0
3,0.9489161640625,0.9489161640625,47470,0.0,2530.0,0.9494,50,0,0,1.0,947.68,0.84,861.0689655172414,50,3,KF,RW,1,60,30.0,5.0
4,0.972333498046875,0.972333498046875,48636,0.0,1364.0,0.97272,50,0,0,1.0,902.76,0.84,734.2941176470588,50,3,KF,RW,1,60,30.0,5.0
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,30.0,5.0
6,0.976028212890625,0.976028212890625,48808,0.0,1192.0,0.97616,50,0,0,1.0,863.44,0.84,832.3333333333334,50,3,KF,RW,1,60,30.0,5.0
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,30.0,5.0
8,0.9869358193359375,0.9869358193359375,49352,0.0,648.0,0.98704,50,0,0,1.0,962.26,0.9,832.3333333333334,50,3,KF,RW,1,60,30.0,5.0
9,0.9729172265625,0.9729172265625,48669,0.0,1331.0,0.97338,50,0,0,1.0,911.62,0.88,693.4444444444445,50,3,KF,RW,1,60,30.0,5.0
0,0.972846734375,0.972846734375,48648,0.0,1352.0,0.97296,50,0,0,1.0,958.0,0.94,861.0689655172414,50,5,KF,RW,1,30,30.0,5.0
1,0.96646178515625,0.8948720232928241,48337,665.0,1663.0,0.9540511201026349,50,0,4,0.9259259259259259,867.4074074074074,0.7777777777777778,805.4516129032259,50,5,KF,RW,1,30,30.0,5.0
2,0.923982421875,0.7830359507415254,46225,2511.0,3775.0,0.8802917483955742,50,0,9,0.847457627118644,773.1355932203389,0.576271186440678,683.931506849315,50,5,KF,RW,1,30,30.0,5.0
3,0.95982,0.8569821428571428,47991,2009.0,2009.0,0.922744140437232,50,0,6,0.8928571428571429,891.8571428571429,0.7857142857142857,891.8571428571429,50,5,KF,RW,1,30,30.0,5.0
4,0.96222930859375,0.8747539169034091,48118,736.0,1882.0,0.9483995584988962,50,0,5,0.9090909090909091,820.0545454545454,0.7272727272727273,818.672131147541,50,5,KF,RW,1,30,30.0,5.0
5,0.92948,0.7745666666666666,46474,3067.0,3526.0,0.8757608306480487,50,0,10,0.8333333333333334,811.5333333333333,0.65,805.4516129032259,50,5,KF,RW,1,30,30.0,5.0
6,0.96469498046875,0.8932360930266203,48239,1219.0,1761.0,0.9418184658037057,50,0,4,0.9259259259259259,885.9629629629629,0.7777777777777778,861.0689655172414,50,5,KF,RW,1,30,30.0,5.0
7,0.971104763671875,0.933754580453726,48562,650.0,1438.0,0.9587759131293189,50,0,2,0.9615384615384616,884.1346153846154,0.8461538461538461,805.4516129032259,50,5,KF,RW,1,30,30.0,5.0
8,0.9834430234375,0.9456182917668269,49175,357.0,825.0,0.9765275929860794,50,0,2,0.9615384615384616,909.0192307692307,0.8269230769230769,861.0689655172414,50,5,KF,RW,1,30,30.0,5.0
9,0.94154734375,0.8406672712053571,47085,1149.0,2915.0,0.9205458562239731,50,0,6,0.8928571428571429,788.3571428571429,0.6428571428571429,734.2941176470588,50,5,KF,RW,1,30,30.0,5.0
0,0.9981767349853515,0.9981767349853515,49926,0.0,74.0,0.99852,50,0,0,1.0,996.92,0.96,891.8571428571429,50,3,KF,RW,1,60,15.0,3.0
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,KF,RW,1,60,15.0,3.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,60,15.0,3.0
3,0.9489161640625,0.9489161640625,47470,0.0,2530.0,0.9494,50,0,0,1.0,947.68,0.84,861.0689655172414,50,3,KF,RW,1,60,15.0,3.0
4,0.96300353125,0.96300353125,48199,0.0,1801.0,0.96398,50,0,0,1.0,902.76,0.84,780.25,50,3,KF,RW,1,60,15.0,3.0
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,15.0,3.0
6,0.976028212890625,0.976028212890625,48808,0.0,1192.0,0.97616,50,0,0,1.0,863.44,0.84,832.3333333333334,50,3,KF,RW,1,60,15.0,3.0
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,15.0,3.0
8,0.9869358193359375,0.9869358193359375,49352,0.0,648.0,0.98704,50,0,0,1.0,962.26,0.9,832.3333333333334,50,3,KF,RW,1,60,15.0,3.0
9,0.9729172265625,0.9729172265625,48669,0.0,1331.0,0.97338,50,0,0,1.0,911.62,0.88,693.4444444444445,50,3,KF,RW,1,60,15.0,3.0
0,0.972846734375,0.972846734375,48648,0.0,1352.0,0.97296,50,0,0,1.0,958.0,0.94,861.0689655172414,50,5,KF,RW,1,30,50.0,10.0
1,0.96646178515625,0.8948720232928241,48337,665.0,1663.0,0.9540511201026349,50,0,4,0.9259259259259259,867.4074074074074,0.7777777777777778,805.4516129032259,50,5,KF,RW,1,30,50.0,10.0
2,0.923982421875,0.7830359507415254,46225,2511.0,3775.0,0.8802917483955742,50,0,9,0.847457627118644,773.1355932203389,0.576271186440678,683.931506849315,50,5,KF,RW,1,30,50.0,10.0
3,0.95982,0.8569821428571428,47991,2009.0,2009.0,0.922744140437232,50,0,6,0.8928571428571429,891.8571428571429,0.7857142857142857,891.8571428571429,50,5,KF,RW,1,30,50.0,10.0
4,0.96222930859375,0.8747539169034091,48118,736.0,1882.0,0.9483995584988962,50,0,5,0.9090909090909091,820.0545454545454,0.7272727272727273,818.672131147541,50,5,KF,RW,1,30,50.0,10.0
5,0.92948,0.7745666666666666,46474,3067.0,3526.0,0.8757608306480487,50,0,10,0.8333333333333334,811.5333333333333,0.65,805.4516129032259,50,5,KF,RW,1,30,50.0,10.0
6,0.969087400390625,0.897303148509838,48457,1219.0,1543.0,0.9460746988422265,50,0,4,0.9259259259259259,885.9629629629629,0.7777777777777778,832.3333333333334,50,5,KF,RW,1,30,50.0,10.0
7,0.9712135234375,0.9338591571514423,48568,650.0,1432.0,0.9588943731490622,50,0,2,0.9615384615384616,854.9038461538462,0.8076923076923077,734.2941176470588,50,5,KF,RW,1,30,50.0,10.0
8,0.9834430234375,0.9456182917668269,49175,357.0,825.0,0.9765275929860794,50,0,2,0.9615384615384616,909.0192307692307,0.8269230769230769,861.0689655172414,50,5,KF,RW,1,30,50.0,10.0
9,0.93452734375,0.8197608278508772,46734,1500.0,3266.0,0.9074563106796116,50,0,7,0.8771929824561403,774.5087719298245,0.6140350877192983,723.6376811594203,50,5,KF,RW,1,30,50.0,10.0
0,0.9981186837158204,0.9981186837158204,49922,0.0,78.0,0.99844,50,0,0,1.0,991.84,0.96,832.3333333333334,50,3,KF,RW,1,60,5.0,10.0
1,0.998040545288086,0.998040545288086,49912,0.0,88.0,0.99824,50,0,0,1.0,929.96,0.88,832.3333333333334,50,3,KF,RW,1,60,5.0,10.0
2,0.975526033203125,0.975526033203125,48780,0.0,1220.0,0.9756,50,0,0,1.0,906.92,0.88,832.3333333333334,50,3,KF,RW,1,60,5.0,10.0
3,0.9671814296875,0.9671814296875,48382,0.0,1618.0,0.96764,50,0,0,1.0,947.32,0.84,805.4516129032259,50,3,KF,RW,1,60,5.0,10.0
4,0.984016359375,0.984016359375,49214,0.0,786.0,0.98428,50,0,0,1.0,902.76,0.84,640.025641025641,50,3,KF,RW,1,60,5.0,10.0
5,0.9900155634765625,0.9900155634765625,49504,0.0,496.0,0.99008,50,0,0,1.0,969.0,0.96,960.5384615384615,50,3,KF,RW,1,60,5.0,10.0
6,0.975715775390625,0.975715775390625,48794,0.0,1206.0,0.97588,50,0,0,1.0,863.36,0.84,805.4516129032259,50,3,KF,RW,1,60,5.0,10.0
7,0.9989064616699219,0.9989064616699219,49946,0.0,54.0,0.99892,50,0,0,1.0,960.12,0.96,960.5384615384615,50,3,KF,RW,1,60,5.0,10.0
8,0.9997867592468261,0.9997867592468261,49994,0.0,6.0,0.99988,50,0,0,1.0,961.42,0.9,756.5757575757576,50,3,KF,RW,1,60,5.0,10.0
9,0.9578845,0.9578845,47915,0.0,2085.0,0.9583,50,0,0,1.0,911.66,0.88,713.2857142857143,50,3,KF,RW,1,60,5.0,10.0
0,0.967686734375,0.967686734375,48390,0.0,1610.0,0.9678,50,0,0,1.0,952.84,0.9,832.3333333333334,50,5,KF,RW,1,60,5.0,5.0
1,0.97520178515625,0.97520178515625,48774,0.0,1226.0,0.97548,50,0,0,1.0,936.88,0.92,891.8571428571429,50,5,KF,RW,1,60,5.0,5.0
2,0.95451586328125,0.95451586328125,47752,0.0,2248.0,0.95504,50,0,0,1.0,842.14,0.76,713.2857142857143,50,5,KF,RW,1,60,5.0,5.0
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,KF,RW,1,60,5.0,5.0
4,0.9605776015625,0.9605776015625,48040,0.0,1960.0,0.9608,50,0,0,1.0,878.6,0.84,861.0689655172414,50,5,KF,RW,1,60,5.0,5.0
5,0.9719922265625,0.9719922265625,48608,0.0,1392.0,0.97216,50,0,0,1.0,967.0,0.9,891.8571428571429,50,5,KF,RW,1,60,5.0,5.0
6,0.9955549814453125,0.9955549814453125,49782,0.0,218.0,0.99564,50,0,0,1.0,956.92,0.92,891.8571428571429,50,5,KF,RW,1,60,5.0,5.0
7,0.986581466796875,0.986581466796875,49338,0.0,662.0,0.98676,50,0,0,1.0,880.54,0.86,734.2941176470588,50,5,KF,RW,1,60,5.0,5.0
8,0.9971234282226562,0.9971234282226562,49860,0.0,140.0,0.9972,50,0,0,1.0,960.08,0.92,891.8571428571429,50,5,KF,RW,1,60,5.0,5.0
9,0.96452734375,0.96452734375,48234,0.0,1766.0,0.96468,50,0,0,1.0,883.08,0.84,805.4516129032259,50,5,KF,RW,1,60,5.0,5.0
0,0.9468465703125,0.860769609375,47344,1372.0,2656.0,0.9215915284590828,50,0,5,0.9090909090909091,866.1272727272727,0.7818181818181819,768.2307692307693,50,5,KF,RW,1,30,5.0,10.0
1,0.96274178125,0.8752198011363637,48151,621.0,1849.0,0.9512060212164912,50,0,5,0.9090909090909091,841.9090909090909,0.7090909090909091,768.2307692307693,50,5,KF,RW,1,30,5.0,10.0
2,0.909458140625,0.7454574923155738,45490,3210.0,4510.0,0.8549144897575643,50,0,11,0.819672131147541,696.9016393442623,0.47540983606557374,573.7126436781609,50,5,KF,RW,1,30,5.0,10.0
3,0.9599,0.8420175438596491,47995,2005.0,2005.0,0.9228920296125372,50,0,7,0.8771929824561403,876.1929824561404,0.7719298245614035,876.1929824561404,50,5,KF,RW,1,30,5.0,10.0
4,0.93904806640625,0.8095241951778017,46962,1684.0,3038.0,0.9086371023914558,50,0,8,0.8620689655172413,758.6551724137931,0.603448275862069,656.8947368421053,50,5,KF,RW,1,30,5.0,10.0
5,0.897524328125,0.7356756787909836,44881,3494.0,5119.0,0.8389912887426627,50,0,11,0.819672131147541,783.0327868852459,0.5737704918032787,665.6666666666666,50,5,KF,RW,1,30,5.0,10.0
6,0.96407794921875,0.8764344992897727,48209,1573.0,1791.0,0.9347720706571268,50,0,5,0.9090909090909091,849.2,0.7272727272727273,768.2307692307693,50,5,KF,RW,1,30,5.0,10.0
7,0.9873048818359375,0.9493316171499399,49374,562.0,626.0,0.976504093983624,50,0,2,0.9615384615384616,859.9615384615385,0.8076923076923077,734.2941176470588,50,5,KF,RW,1,30,5.0,10.0
8,0.95272171484375,0.8821497359664352,47638,1095.0,2362.0,0.9323417164106077,50,0,4,0.9259259259259259,815.0185185185185,0.6851851851851852,756.5757575757576,50,5,KF,RW,1,30,5.0,10.0
9,0.8985704453125,0.7615003773834745,44940,2429.0,5060.0,0.857159205783059,50,0,9,0.847457627118644,741.4237288135594,0.5423728813559322,616.283950617284,50,5,KF,RW,1,30,5.0,10.0
0,0.9994638106689453,0.9994638106689453,49978,0.0,22.0,0.99956,50,0,0,1.0,996.92,0.96,861.0689655172414,50,3,KF,RW,1,60,30.0,10.0
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,KF,RW,1,60,30.0,10.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,60,30.0,10.0
3,0.9489161640625,0.9489161640625,47470,0.0,2530.0,0.9494,50,0,0,1.0,947.68,0.84,861.0689655172414,50,3,KF,RW,1,60,30.0,10.0
4,0.9717300078125,0.9717300078125,48606,0.0,1394.0,0.97212,50,0,0,1.0,902.76,0.84,713.2857142857143,50,3,KF,RW,1,60,30.0,10.0
5,0.9900155634765625,0.9900155634765625,49504,0.0,496.0,0.99008,50,0,0,1.0,969.0,0.96,960.5384615384615,50,3,KF,RW,1,60,30.0,10.0
6,0.976028212890625,0.976028212890625,48808,0.0,1192.0,0.97616,50,0,0,1.0,863.44,0.84,832.3333333333334,50,3,KF,RW,1,60,30.0,10.0
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,60,30.0,10.0
8,0.9869358193359375,0.9869358193359375,49352,0.0,648.0,0.98704,50,0,0,1.0,962.26,0.9,832.3333333333334,50,3,KF,RW,1,60,30.0,10.0
9,0.9729172265625,0.9729172265625,48669,0.0,1331.0,0.97338,50,0,0,1.0,911.62,0.88,693.4444444444445,50,3,KF,RW,1,60,30.0,10.0
0,0.967686734375,0.967686734375,48390,0.0,1610.0,0.9678,50,0,0,1.0,952.84,0.9,832.3333333333334,50,5,KF,RW,1,60,5.0,10.0
1,0.97520178515625,0.97520178515625,48774,0.0,1226.0,0.97548,50,0,0,1.0,936.88,0.92,891.8571428571429,50,5,KF,RW,1,60,5.0,10.0
2,0.9866181416015625,0.9866181416015625,49348,0.0,652.0,0.98696,50,0,0,1.0,842.14,0.76,674.6756756756756,50,5,KF,RW,1,60,5.0,10.0
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,KF,RW,1,60,5.0,10.0
4,0.97360806640625,0.97360806640625,48690,0.0,1310.0,0.9738,50,0,0,1.0,870.84,0.82,756.5757575757576,50,5,KF,RW,1,60,5.0,10.0
5,0.956864328125,0.956864328125,47848,0.0,2152.0,0.95696,50,0,0,1.0,950.84,0.86,780.25,50,5,KF,RW,1,60,5.0,10.0
6,0.9955379482421876,0.9955379482421876,49782,0.0,218.0,0.99564,50,0,0,1.0,928.72,0.88,832.3333333333334,50,5,KF,RW,1,60,5.0,10.0
7,0.9985448820800781,0.9985448820800781,49936,0.0,64.0,0.99872,50,0,0,1.0,894.4,0.88,756.5757575757576,50,5,KF,RW,1,60,5.0,10.0
8,0.980203427734375,0.980203427734375,49014,0.0,986.0,0.98028,50,0,0,1.0,897.0,0.84,832.3333333333334,50,5,KF,RW,1,60,5.0,10.0
9,0.9471044609375,0.9471044609375,47368,0.0,2632.0,0.94736,50,0,0,1.0,860.04,0.78,693.4444444444445,50,5,KF,RW,1,60,5.0,10.0
0,0.99226,0.9728039215686275,49613,379.0,387.0,0.9847952519899165,50,0,1,0.9803921568627451,977.7450980392157,0.9215686274509803,908.0909090909091,50,3,KF,RW,1,30,50.0,3.0
1,0.9943281298828125,0.9748314998851103,49725,187.0,275.0,0.9907944288361528,50,0,1,0.9803921568627451,950.6470588235294,0.8823529411764706,876.1929824561404,50,3,KF,RW,1,30,50.0,3.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,30,50.0,3.0
3,0.9489161640625,0.9489161640625,47470,0.0,2530.0,0.9494,50,0,0,1.0,947.68,0.84,861.0689655172414,50,3,KF,RW,1,30,50.0,3.0
4,0.9595461796875,0.9595461796875,48034,0.0,1966.0,0.96068,50,0,0,1.0,865.64,0.8,780.25,50,3,KF,RW,1,30,50.0,3.0
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,30,50.0,3.0
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,KF,RW,1,30,50.0,3.0
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,KF,RW,1,30,50.0,3.0
8,0.9809958203125,0.9617606081495098,49055,297.0,945.0,0.9753066783307156,50,0,1,0.9803921568627451,943.3725490196078,0.8627450980392157,818.672131147541,50,3,KF,RW,1,30,50.0,3.0
9,0.98722914453125,0.98722914453125,49368,0.0,632.0,0.98736,50,0,0,1.0,935.08,0.9,713.2857142857143,50,3,KF,RW,1,30,50.0,3.0
0,0.991883810546875,0.9724351083792893,49599,379.0,401.0,0.9845173584231525,50,0,1,0.9803921568627451,977.3529411764706,0.9215686274509803,846.457627118644,50,3,KF,RW,1,30,30.0,10.0
1,0.9943281298828125,0.9748314998851103,49725,187.0,275.0,0.9907944288361528,50,0,1,0.9803921568627451,950.6470588235294,0.8823529411764706,876.1929824561404,50,3,KF,RW,1,30,30.0,10.0
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,KF,RW,1,30,30.0,10.0
