,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
3,0.32586000000000004,0.0030945868945868944,16293,33631.0,33707.0,0.19482010259353588,50,0,5215,0.00949667616334283,7.753086419753086,0.0,8.326618168252192,50,7,imm3,rnr,1,50,40.0,15.0,30.0
4,0.32565999999999995,0.003301500405515004,16283,33717.0,33717.0,0.19450051960772602,50,0,4882,0.01013787510137875,8.740064882400649,0.0,8.974067424695791,50,7,imm3,rnr,1,50,40.0,15.0,30.0
5,0.29203999999999997,0.002477434679334917,14602,35121.0,35398.0,0.17154403731159173,50,0,5844,0.00848320325755005,6.851883271123176,0.0,7.330556481172942,50,7,imm3,rnr,1,50,40.0,15.0,30.0
6,0.32184,0.0031283048211508554,16092,33648.0,33908.0,0.19237758224942617,50,0,5094,0.009720062208398134,7.854782270606532,0.0,8.498480243161094,50,7,imm3,rnr,1,50,40.0,15.0,30.0
7,0.34763999999999995,0.0036795088907705335,17382,32602.0,32618.0,0.21043074017578267,50,0,4674,0.010584250635055038,9.151989839119391,0.0,9.449320794148381,50,7,imm3,rnr,1,50,40.0,15.0,30.0
8,0.31294,0.0027455693981400246,15647,34313.0,34353.0,0.18558229454532515,50,0,5649,0.008773469029654325,7.336199333216354,0.0,7.647526807333103,50,7,imm3,rnr,1,50,40.0,15.0,30.0
9,0.33354275,0.0031735751665080874,16681,33206.0,33319.0,0.20047833088959932,50,0,5205,0.009514747859181731,7.453853472882969,0.0,8.312721177127957,50,7,imm3,rnr,1,50,40.0,15.0,30.0
0,0.96772,0.96772,48386,0.0,1614.0,0.96772,50,0,0,1.0,890.52,0.86,805.4516129032259,50,5,imm3,rnr,1,90,90.0,15.0,90.0
1,0.99552,0.99552,49776,0.0,224.0,0.99552,50,0,0,1.0,849.92,0.84,805.4516129032259,50,5,imm3,rnr,1,90,90.0,15.0,90.0
2,0.98792,0.98792,49396,0.0,604.0,0.98792,50,0,0,1.0,947.88,0.92,924.925925925926,50,5,imm3,rnr,1,90,90.0,15.0,90.0
3,0.99996,0.99996,49998,0.0,2.0,0.99996,50,0,0,1.0,959.8,0.96,924.925925925926,50,5,imm3,rnr,1,90,90.0,15.0,90.0
4,0.99772,0.99772,49886,0.0,114.0,0.99772,50,0,0,1.0,706.24,0.68,640.025641025641,50,5,imm3,rnr,1,90,90.0,15.0,90.0
5,0.9975,0.9975,49875,0.0,125.0,0.9975,50,0,0,1.0,861.12,0.86,832.3333333333334,50,5,imm3,rnr,1,90,90.0,15.0,90.0
6,0.994,0.994,49700,0.0,300.0,0.994,50,0,0,1.0,914.04,0.88,891.8571428571429,50,5,imm3,rnr,1,90,90.0,15.0,90.0
7,0.9974139318847656,0.9974139318847656,49872,0.0,128.0,0.99744,50,0,0,1.0,853.2,0.84,832.3333333333334,50,5,imm3,rnr,1,90,90.0,15.0,90.0
8,0.98413513671875,0.98413513671875,49212,0.0,788.0,0.98424,50,0,0,1.0,855.36,0.84,832.3333333333334,50,5,imm3,rnr,1,90,90.0,15.0,90.0
9,0.98504,0.98504,49252,0.0,748.0,0.98504,50,0,0,1.0,807.6,0.8,703.2253521126761,50,5,imm3,rnr,1,90,90.0,15.0,90.0
0,0.31214,0.002812072072072072,15607,34037.0,34393.0,0.1857158156526292,50,0,5500,0.009009009009009009,7.456396396396396,0.0,7.876264867743654,50,7,imm3,rnr,1,50,15.0,15.0,10.0
1,0.27793999999999996,0.0024838248436103664,13897,36053.0,36103.0,0.1614934981929741,50,0,5545,0.008936550491510277,7.451295799821269,0.0,7.81057268722467,50,7,imm3,rnr,1,50,15.0,15.0,10.0
2,0.32899999999999996,0.00291511607301081,16450,33477.0,33550.0,0.1970602680977994,50,0,5593,0.00886053517632465,7.391635654793549,0.0,7.7001914042108925,50,7,imm3,rnr,1,50,15.0,15.0,10.0
3,0.32572,0.003078638941398866,16286,33709.0,33714.0,0.19455494630207026,50,0,5240,0.00945179584120983,7.8,0.0,8.2781592132121,50,7,imm3,rnr,1,50,15.0,15.0,10.0
4,0.32565999999999995,0.003274281118037402,16283,33717.0,33717.0,0.19450051960772602,50,0,4923,0.010054293183189221,8.706012467323546,0.0,8.900990099009901,50,7,imm3,rnr,1,50,15.0,15.0,10.0
5,0.29735999999999996,0.002513184584178499,14868,35004.0,35132.0,0.17490941602748106,50,0,5866,0.008451656524678837,6.978363759296822,0.0,7.30702774547267,50,7,imm3,rnr,1,50,15.0,15.0,10.0
6,0.32186000000000003,0.003121823472356935,16093,33634.0,33907.0,0.19242174235358825,50,0,5105,0.009699321047526674,7.717361784675073,0.0,8.473285335354301,50,7,imm3,rnr,1,50,15.0,15.0,10.0
7,0.34763999999999995,0.0036701858108108107,17382,32602.0,32618.0,0.21043074017578267,50,0,4686,0.010557432432432432,9.11106418918919,0.0,9.423181154888471,50,7,imm3,rnr,1,50,15.0,15.0,10.0
8,0.31294,0.002748463024767258,15647,34313.0,34353.0,0.18558229454532515,50,0,5643,0.008782715615668365,7.346917266818901,0.0,7.6565096952908585,50,7,imm3,rnr,1,50,15.0,15.0,10.0
9,0.33006,0.0031332827036263527,16503,33402.0,33497.0,0.19787295268698593,50,0,5217,0.009493070058857035,7.413328270362635,0.0,8.300595238095237,50,7,imm3,rnr,1,50,15.0,15.0,10.0
0,0.31172,0.002797200287150036,15586,34059.0,34414.0,0.18541738540786828,50,0,5522,0.008973438621679828,7.530150753768845,0.0,7.851124092759781,50,7,imm3,rnr,1,50,15.0,5.0,90.0
1,0.27793999999999996,0.002479393398751115,13897,36053.0,36103.0,0.1614934981929741,50,0,5555,0.008920606601248885,7.3978590544157,0.0,7.793527963418923,50,7,imm3,rnr,1,50,15.0,5.0,90.0
2,0.32464000000000004,0.0028643020998764777,16232,33694.0,33768.0,0.1939446077377112,50,0,5617,0.008823010411152285,7.357331921651667,0.0,7.662508662508663,50,7,imm3,rnr,1,50,15.0,5.0,90.0
3,0.32533999999999996,0.003064619442351168,16267,33729.0,33733.0,0.1942815511949265,50,0,5258,0.009419743782969104,7.798229088168802,0.0,8.243852837862821,50,7,imm3,rnr,1,50,15.0,5.0,90.0
4,0.32565999999999995,0.0032403980099502488,16283,33717.0,33717.0,0.19450051960772602,50,0,4975,0.009950248756218905,8.64497512437811,0.0,8.796238244514107,50,7,imm3,rnr,1,50,15.0,5.0,90.0
5,0.28612000000000004,0.0024157379263762243,14306,35424.0,35694.0,0.1674705000936505,50,0,5872,0.008443093549476529,6.8947990543735225,0.0,7.29324929507381,50,7,imm3,rnr,1,50,15.0,5.0,90.0
6,0.32765999999999995,0.00314573732718894,16383,33424.0,33617.0,0.19638233601841196,50,0,5158,0.009600614439324117,7.801459293394777,0.0,8.366804046459348,50,7,imm3,rnr,1,50,15.0,5.0,90.0
7,0.34762000000000004,0.0036445795764311175,17381,32617.0,32619.0,0.21038043017780844,50,0,4719,0.010484378276368212,9.152023485007339,0.0,9.345541071798054,50,7,imm3,rnr,1,50,15.0,5.0,90.0
8,0.31357999999999997,0.00271780204541515,15679,34280.0,34321.0,0.18603464641670622,50,0,5719,0.008667013347200554,7.3113191194314435,0.0,7.544087491455913,50,7,imm3,rnr,1,50,15.0,5.0,90.0
9,0.33190275,0.003124672848804368,16599,33332.0,33401.0,0.19919118705899294,50,0,5261,0.009414422895876483,7.4285445302202975,0.0,8.218289085545722,50,7,imm3,rnr,1,50,15.0,5.0,90.0
0,0.9740800000000001,0.97408,48704,0.0,1296.0,0.97408,50,0,0,1.0,866.08,0.84,832.3333333333334,50,5,imm3,rnr,1,90,90.0,5.0,30.0
1,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,829.96,0.82,780.25,50,5,imm3,rnr,1,90,90.0,5.0,30.0
2,0.98792,0.98792,49396,0.0,604.0,0.98792,50,0,0,1.0,947.88,0.92,924.925925925926,50,5,imm3,rnr,1,90,90.0,5.0,30.0
3,0.99862,0.99862,49931,0.0,69.0,0.99862,50,0,0,1.0,880.72,0.88,832.3333333333334,50,5,imm3,rnr,1,90,90.0,5.0,30.0
4,0.99816,0.99816,49908,0.0,92.0,0.99816,50,0,0,1.0,759.36,0.74,693.4444444444445,50,5,imm3,rnr,1,90,90.0,5.0,30.0
5,0.9977,0.9977,49885,0.0,115.0,0.9977,50,0,0,1.0,841.4,0.84,756.5757575757576,50,5,imm3,rnr,1,90,90.0,5.0,30.0
6,0.98383016796875,0.98383016796875,49192,0.0,808.0,0.98384,50,0,0,1.0,867.48,0.84,805.4516129032259,50,5,imm3,rnr,1,90,90.0,5.0,30.0
7,0.9858,0.9858,49290,0.0,710.0,0.9858,50,0,0,1.0,853.2,0.84,861.0689655172414,50,5,imm3,rnr,1,90,90.0,5.0,30.0
8,0.98243513671875,0.98243513671875,49127,0.0,873.0,0.98254,50,0,0,1.0,796.46,0.78,734.2941176470588,50,5,imm3,rnr,1,90,90.0,5.0,30.0
9,0.98444,0.98444,49222,0.0,778.0,0.98444,50,0,0,1.0,768.2,0.76,683.931506849315,50,5,imm3,rnr,1,90,90.0,5.0,30.0
0,0.31172,0.0028017256875786448,15586,34059.0,34414.0,0.18541738540786828,50,0,5513,0.008987956138774043,7.512852777278447,0.0,7.863676653075696,50,7,imm3,rnr,1,50,40.0,10.0,90.0
1,0.27793999999999996,0.0024856018601323556,13897,36053.0,36103.0,0.1614934981929741,50,0,5541,0.008942944017170452,7.407261670541942,0.0,7.815232722143865,50,7,imm3,rnr,1,50,40.0,10.0,90.0
2,0.32899999999999996,0.002907901714689765,16450,33477.0,33550.0,0.1970602680977994,50,0,5607,0.0088386070355312,7.39384832950327,0.0,7.682062858135093,50,7,imm3,rnr,1,50,40.0,10.0,90.0
3,0.32533999999999996,0.0030744660744660745,16267,33729.0,33733.0,0.1942815511949265,50,0,5241,0.00945000945000945,7.804195804195804,0.0,8.2781592132121,50,7,imm3,rnr,1,50,40.0,10.0,90.0
4,0.32565999999999995,0.0032637803166967326,16283,33717.0,33717.0,0.19450051960772602,50,0,4939,0.010022048506714773,8.66586490278613,0.0,8.871668311944719,50,7,imm3,rnr,1,50,40.0,10.0,90.0
5,0.28688,0.0024283054003724396,14344,35362.0,35656.0,0.16803729996954148,50,0,5857,0.008464533604198408,6.846961232436093,0.0,7.312551953449709,50,7,imm3,rnr,1,50,40.0,10.0,90.0
6,0.32287999999999994,0.003135975135975136,16144,33616.0,33856.0,0.1930730960581707,50,0,5098,0.009712509712509712,7.8865578865578865,0.0,8.487666034155598,50,7,imm3,rnr,1,50,40.0,10.0,90.0
7,0.34763999999999995,0.0036532156368221944,17382,32602.0,32618.0,0.21043074017578267,50,0,4708,0.010508617065994116,9.118747372845734,0.0,9.371292263015972,50,7,imm3,rnr,1,50,40.0,10.0,90.0
8,0.31348,0.002725913043478261,15674,34286.0,34326.0,0.18596208148446955,50,0,5700,0.008695652173913044,7.287478260869565,0.0,7.570449091532396,50,7,imm3,rnr,1,50,40.0,10.0,90.0
9,0.33354275,0.003164542220113852,16681,33253.0,33319.0,0.2003651520065343,50,0,5220,0.009487666034155597,7.425996204933586,0.0,8.29022668153103,50,7,imm3,rnr,1,50,40.0,10.0,90.0
0,0.31216,0.0028122522522522524,15608,34036.0,34392.0,0.18572992527012233,50,0,5500,0.009009009009009009,7.542162162162162,0.0,7.8920505068468785,50,7,imm3,rnr,1,50,40.0,5.0,10.0
1,0.27769999999999995,0.0024870141500985135,13885,35997.0,36115.0,0.16145912066700002,50,0,5533,0.008955758552749419,7.423428264373992,0.0,7.832361773538244,50,7,imm3,rnr,1,50,40.0,5.0,10.0
2,0.32899999999999996,0.0029130511776164335,16450,33477.0,33550.0,0.1970602680977994,50,0,5597,0.008854258898530193,7.425712767841332,0.0,7.7001914042108925,50,7,imm3,rnr,1,50,40.0,5.0,10.0
3,0.32587999999999995,0.0030959528785863577,16294,33650.0,33706.0,0.1947878063359235,50,0,5213,0.009500285008550257,7.7875736272088165,0.0,8.338812103100485,50,7,imm3,rnr,1,50,40.0,5.0,10.0
4,0.32565999999999995,0.0032703354087166097,16283,33717.0,33717.0,0.19450051960772602,50,0,4929,0.01004217714400482,8.695922876079534,0.0,8.891196834817013,50,7,imm3,rnr,1,50,40.0,5.0,10.0
5,0.28896,0.002455055225148683,14448,35271.0,35552.0,0.16943626789881672,50,0,5835,0.008496176720475786,6.891758708581139,0.0,7.35282325425994,50,7,imm3,rnr,1,50,40.0,5.0,10.0
6,0.32184,0.0031264814455022345,16092,33478.0,33908.0,0.19276935240422627,50,0,5097,0.009714396735962697,7.811734991257043,0.0,8.485866059571238,50,7,imm3,rnr,1,50,40.0,5.0,10.0
7,0.34763999999999995,0.003673288250211327,17382,32602.0,32618.0,0.21043074017578267,50,0,4682,0.010566356720202874,9.125528317836011,0.0,9.421008753647353,50,7,imm3,rnr,1,50,40.0,5.0,10.0
8,0.31348,0.002750307071416038,15674,34286.0,34326.0,0.18596208148446955,50,0,5649,0.008773469029654325,7.321810844007721,0.0,7.641548565502938,50,7,imm3,rnr,1,50,40.0,5.0,10.0
9,0.33360274999999995,0.003183232347328244,16684,33066.0,33316.0,0.2008523342883972,50,0,5190,0.009541984732824428,7.469465648854962,0.0,8.349289454001497,50,7,imm3,rnr,1,50,40.0,5.0,10.0
0,0.97504,0.8864,48752,1108.0,1248.0,0.9539015418329811,50,0,5,0.9090909090909091,677.4181818181818,0.6,683.931506849315,50,7,imm3,rnr,1,90,15.0,5.0,10.0
1,0.96674,0.8788545454545454,48337,1583.0,1663.0,0.937072291258748,50,0,5,0.9090909090909091,773.3272727272728,0.6909090909090909,656.8947368421053,50,7,imm3,rnr,1,90,15.0,5.0,10.0
2,0.96686,0.8335,48343,1413.0,1657.0,0.9402874759302122,50,0,8,0.8620689655172413,701.0172413793103,0.5862068965517241,640.025641025641,50,7,imm3,rnr,1,90,15.0,5.0,10.0
3,0.97006,0.9151509433962264,48503,723.0,1497.0,0.9562328726613174,50,0,3,0.9433962264150944,617.6415094339623,0.5471698113207547,594.2380952380952,50,7,imm3,rnr,1,90,15.0,5.0,10.0
4,0.94676,0.8766296296296296,47338,1209.0,2662.0,0.9244078189380773,50,0,4,0.9259259259259259,641.7777777777778,0.5,616.283950617284,50,7,imm3,rnr,1,90,15.0,5.0,10.0
5,0.94058,0.8250701754385965,47029,1461.0,2971.0,0.9138765278560463,50,0,7,0.8771929824561403,611.1578947368421,0.5087719298245614,601.4096385542168,50,7,imm3,rnr,1,90,15.0,5.0,10.0
6,0.96454,0.8930925925925925,48227,1413.0,1773.0,0.9380312372357186,50,0,4,0.9259259259259259,700.425925925926,0.6481481481481481,683.931506849315,50,7,imm3,rnr,1,90,15.0,5.0,10.0
7,0.98158,0.9260188679245283,49079,699.0,921.0,0.9680467070356418,50,0,3,0.9433962264150944,696.4905660377359,0.6226415094339622,683.931506849315,50,7,imm3,rnr,1,90,15.0,5.0,10.0
8,0.95138,0.864890909090909,47569,1652.0,2431.0,0.9209517540463099,50,0,5,0.9090909090909091,795.0545454545454,0.6909090909090909,768.2307692307693,50,7,imm3,rnr,1,90,15.0,5.0,10.0
9,0.95238,0.8658,47619,1325.0,2381.0,0.9277934729663907,50,0,5,0.9090909090909091,701.2727272727273,0.6181818181818182,656.8947368421053,50,7,imm3,rnr,1,90,15.0,5.0,10.0
0,0.97858,0.9060925925925926,48929,936.0,1071.0,0.9605976126904351,50,0,4,0.9259259259259259,682.7962962962963,0.6111111111111112,693.4444444444445,50,7,imm3,rnr,1,90,15.0,10.0,10.0
1,0.96186,0.8437368421052631,48093,1821.0,1907.0,0.9280600528743174,50,0,7,0.8771929824561403,713.5964912280701,0.5964912280701754,608.7560975609756,50,7,imm3,rnr,1,90,15.0,10.0,10.0
2,0.99234,0.8860178571428572,49617,234.0,383.0,0.9877174821833817,50,0,6,0.8928571428571429,735.8928571428571,0.6428571428571429,624.0,50,7,imm3,rnr,1,90,15.0,10.0,10.0
3,0.98054,0.9428269230769231,49027,316.0,973.0,0.9743819063518563,50,0,2,0.9615384615384616,664.9615384615385,0.6153846153846154,601.4096385542168,50,7,imm3,rnr,1,90,15.0,10.0,10.0
4,0.96676,0.9295769230769231,48338,749.0,1662.0,0.9524916747128023,50,0,2,0.9615384615384616,694.5769230769231,0.5961538461538461,648.3506493506494,50,7,imm3,rnr,1,90,15.0,10.0,10.0
5,0.95348,0.8668,47674,1336.0,2326.0,0.9286660433224249,50,0,5,0.9090909090909091,668.3454545454546,0.5818181818181818,587.2352941176471,50,7,imm3,rnr,1,90,15.0,10.0,10.0
6,0.98324,0.9639607843137254,49162,402.0,838.0,0.9753978016745367,50,0,1,0.9803921568627451,647.2549019607843,0.6274509803921569,640.025641025641,50,7,imm3,rnr,1,90,15.0,10.0,10.0
7,0.99184,0.9536923076923077,49592,282.0,408.0,0.9862773954894396,50,0,2,0.9615384615384616,799.8269230769231,0.75,734.2941176470588,50,7,imm3,rnr,1,90,15.0,10.0,10.0
8,0.96492,0.8934444444444445,48246,758.0,1754.0,0.95051026439182,50,0,4,0.9259259259259259,776.1666666666666,0.6851851851851852,780.25,50,7,imm3,rnr,1,90,15.0,10.0,10.0
9,0.97218,0.9001666666666667,48609,1211.0,1391.0,0.9491906035812618,50,0,4,0.9259259259259259,715.7962962962963,0.6481481481481481,683.931506849315,50,7,imm3,rnr,1,90,15.0,10.0,10.0
0,0.31216,0.0028117456314177627,15608,34036.0,34392.0,0.18572992527012233,50,0,5501,0.009007386056566384,7.540803458836246,0.0,7.890469416785206,50,7,imm3,rnr,1,50,90.0,10.0,30.0
1,0.27769999999999995,0.002486123545210385,13885,35997.0,36115.0,0.16145912066700002,50,0,5535,0.008952551477170993,7.393912264995524,0.0,7.8261253309797,50,7,imm3,rnr,1,50,90.0,10.0,30.0
2,0.32899999999999996,0.002915632754342432,16450,33477.0,33550.0,0.1970602680977994,50,0,5592,0.008862105636299186,7.428748670684154,0.0,7.706251088281386,50,7,imm3,rnr,1,50,90.0,10.0,30.0
3,0.32587999999999995,0.0030941891378655525,16294,33650.0,33706.0,0.1947878063359235,50,0,5216,0.0094948727687049,7.796809722749715,0.0,8.328358208955224,50,7,imm3,rnr,1,50,90.0,10.0,30.0
4,0.32565999999999995,0.003282201169119129,16283,33717.0,33717.0,0.19450051960772602,50,0,4911,0.010078613182826043,8.727474299536384,0.0,8.926543577526305,50,7,imm3,rnr,1,50,90.0,10.0,30.0
5,0.29042,0.002466202445652174,14521,35287.0,35479.0,0.17026041483461724,50,0,5838,0.008491847826086956,6.857167119565218,0.0,7.344459279038718,50,7,imm3,rnr,1,50,90.0,10.0,30.0
6,0.32184,0.003125874125874126,16092,33478.0,33908.0,0.19276935240422627,50,0,5098,0.009712509712509712,7.807109557109557,0.0,8.484066767830045,50,7,imm3,rnr,1,50,90.0,10.0,30.0
7,0.34763999999999995,0.0036686365555086533,17382,32602.0,32618.0,0.21043074017578267,50,0,4688,0.010552975939214858,9.124947235120304,0.0,9.416666666666666,50,7,imm3,rnr,1,50,90.0,10.0,30.0
8,0.31348,0.0027478962131837308,15674,34286.0,34326.0,0.18596208148446955,50,0,5654,0.00876577840112202,7.310834502103787,0.0,7.632596685082873,50,7,imm3,rnr,1,50,90.0,10.0,30.0
9,0.33360274999999995,0.003177774337969137,16684,33066.0,33316.0,0.2008523342883972,50,0,5199,0.009525623928367309,7.4524671365974475,0.0,8.342301943198803,50,7,imm3,rnr,1,50,90.0,10.0,30.0
0,0.31216,0.0028066894443445423,15608,34036.0,34392.0,0.18572992527012233,50,0,5511,0.008991188635137565,7.515554756338788,0.0,7.866820358219543,50,7,imm3,rnr,1,50,15.0,10.0,10.0
1,0.27793999999999996,0.002486046511627907,13897,35997.0,36103.0,0.1615986604183867,50,0,5540,0.008944543828264758,7.465652951699464,0.0,7.8198976891868055,50,7,imm3,rnr,1,50,15.0,10.0,10.0
2,0.32899999999999996,0.002927046263345196,16450,33477.0,33550.0,0.1970602680977994,50,0,5570,0.008896797153024912,7.459252669039146,0.0,7.741258741258742,50,7,imm3,rnr,1,50,15.0,10.0,10.0
3,0.32586000000000004,0.003091650853889943,16293,33650.0,33707.0,0.19477585176329945,50,0,5220,0.009487666034155597,7.760151802656546,0.0,8.31619154089808,50,7,imm3,rnr,1,50,15.0,10.0,10.0
4,0.32565999999999995,0.003270992366412214,16283,33717.0,33717.0,0.19450051960772602,50,0,4928,0.010044194455604661,8.703294495781439,0.0,8.891196834817013,50,7,imm3,rnr,1,50,15.0,10.0,10.0
5,0.29444000000000004,0.002498642226748133,14722,35080.0,35278.0,0.17303714151386929,50,0,5842,0.008486082824168364,6.885437881873727,0.0,7.337502084375521,50,7,imm3,rnr,1,50,15.0,10.0,10.0
6,0.32289999999999996,0.003142884952306794,16145,33583.0,33855.0,0.19316128877881866,50,0,5087,0.009733307377846992,7.731944714814094,0.0,8.505703422053232,50,7,imm3,rnr,1,50,15.0,10.0,10.0
7,0.34763999999999995,0.003675618524000846,17382,32602.0,32618.0,0.21043074017578267,50,0,4679,0.010573059843518714,9.145908225840559,0.0,9.438413361169102,50,7,imm3,rnr,1,50,15.0,10.0,10.0
8,0.31348,0.002751755617977528,15674,34286.0,34326.0,0.18596208148446955,50,0,5646,0.00877808988764045,7.334971910112359,0.0,7.64902266043937,50,7,imm3,rnr,1,50,15.0,10.0,10.0
9,0.33014275000000004,0.003135854388297872,16511,33400.0,33489.0,0.1979736211031175,50,0,5214,0.009498480243161094,7.401215805471125,0.0,8.304056568663938,50,7,imm3,rnr,1,50,15.0,10.0,10.0
0,0.31172,0.0028077823815528735,15586,34058.0,34414.0,0.1854195912346237,50,0,5501,0.009007386056566384,7.533057106827599,0.0,7.8936321593738885,50,7,imm3,rnr,1,50,90.0,5.0,30.0
1,0.27769999999999995,0.002491923905240488,13885,35997.0,36115.0,0.16145912066700002,50,0,5522,0.008973438621679828,7.414752333094041,0.0,7.847991505928154,50,7,imm3,rnr,1,50,90.0,5.0,30.0
2,0.32908000000000004,0.002921519886363636,16454,33472.0,33546.0,0.1971199923327583,50,0,5582,0.00887784090909091,7.388849431818182,0.0,7.719916288803628,50,7,imm3,rnr,1,50,90.0,5.0,30.0
3,0.32389999999999997,0.0030871139916126573,16195,33746.0,33805.0,0.19338237050127768,50,0,5196,0.009531071292413268,7.8812428516965305,0.0,8.370314842578711,50,7,imm3,rnr,1,50,90.0,5.0,30.0
4,0.32565999999999995,0.003270992366412214,16283,33717.0,33717.0,0.19450051960772602,50,0,4928,0.010044194455604661,8.69867416633186,0.0,8.895111814763506,50,7,imm3,rnr,1,50,90.0,5.0,30.0
5,0.28647999999999996,0.002434812170661227,14324,35331.0,35676.0,0.1678639650302938,50,0,5833,0.008499065102838687,6.852796192418834,0.0,7.358408559010364,50,7,imm3,rnr,1,50,90.0,5.0,30.0
6,0.32184,0.0031252670421441056,16092,33493.0,33908.0,0.1927347202759513,50,0,5099,0.009710623422023694,7.8077296562439304,0.0,8.47867298578199,50,7,imm3,rnr,1,50,90.0,5.0,30.0
7,0.34763999999999995,0.0036748414376321353,17382,32602.0,32618.0,0.21043074017578267,50,0,4680,0.010570824524312896,9.14355179704017,0.0,9.427528675703858,50,7,imm3,rnr,1,50,90.0,5.0,30.0
8,0.31364000000000003,0.0027502630655910206,15682,34271.0,34318.0,0.18609011403685727,50,0,5652,0.008768853034023149,7.26131182041389,0.0,7.638562543192813,50,7,imm3,rnr,1,50,90.0,5.0,30.0
9,0.33360274999999995,0.003175354559299448,16684,33066.0,33316.0,0.2008523342883972,50,0,5203,0.009518370454978107,7.470778602703217,0.0,8.326618168252192,50,7,imm3,rnr,1,50,90.0,5.0,30.0
0,0.31214,0.002809035277177826,15607,34036.0,34393.0,0.18571802560807274,50,0,5506,0.008999280057595392,7.4604031677465805,0.0,7.868393047179851,50,7,imm3,rnr,1,50,90.0,15.0,30.0
1,0.27769999999999995,0.0024856784819190835,13885,35997.0,36115.0,0.16145912066700002,50,0,5536,0.00895094880057286,7.410132474042248,0.0,7.827683615819209,50,7,imm3,rnr,1,50,90.0,15.0,30.0
2,0.32899999999999996,0.002923924635620334,16450,33477.0,33550.0,0.1970602680977994,50,0,5576,0.008887308922858158,7.439388553146108,0.0,7.738203425375743,50,7,imm3,rnr,1,50,90.0,15.0,30.0
3,0.32587999999999995,0.0030941891378655525,16294,33650.0,33706.0,0.1947878063359235,50,0,5216,0.0094948727687049,7.796809722749715,0.0,8.328358208955224,50,7,imm3,rnr,1,50,90.0,15.0,30.0
4,0.32565999999999995,0.0032928210313447927,16283,33717.0,33717.0,0.19450051960772602,50,0,4895,0.010111223458038422,8.737108190091002,0.0,8.948269001193792,50,7,imm3,rnr,1,50,90.0,15.0,30.0
5,0.29201999999999995,0.002478526565948056,14601,35137.0,35399.0,0.17150005285598505,50,0,5841,0.008487523340689187,6.8360210490578845,0.0,7.33472245374229,50,7,imm3,rnr,1,50,90.0,15.0,30.0
6,0.32184,0.0031289130857476183,16092,33480.0,33908.0,0.19276473406804026,50,0,5093,0.009721952167995334,7.85553179078359,0.0,8.498480243161094,50,7,imm3,rnr,1,50,90.0,15.0,30.0
7,0.34763999999999995,0.0036795088907705335,17382,32602.0,32618.0,0.21043074017578267,50,0,4674,0.010584250635055038,9.151989839119391,0.0,9.449320794148381,50,7,imm3,rnr,1,50,90.0,15.0,30.0
8,0.31348,0.0027474145486415425,15674,34286.0,34326.0,0.18596208148446955,50,0,5655,0.008764241893076249,7.311305872042069,0.0,7.631106507854307,50,7,imm3,rnr,1,50,90.0,15.0,30.0
9,0.33354275,0.0031772028005334347,16681,33069.0,33319.0,0.20080896604027976,50,0,5199,0.009525623928367309,7.446561249761859,0.0,8.335324869305452,50,7,imm3,rnr,1,50,90.0,15.0,30.0
0,0.99718,0.99718,49859,0.0,141.0,0.99718,50,0,0,1.0,722.6,0.72,703.2253521126761,50,7,imm3,rnr,1,90,40.0,5.0,30.0
1,0.99712,0.99712,49856,0.0,144.0,0.99712,50,0,0,1.0,860.68,0.86,818.672131147541,50,7,imm3,rnr,1,90,40.0,5.0,30.0
2,0.9911,0.9716666666666667,49555,155.0,445.0,0.9880370850363872,50,0,1,0.9803921568627451,729.3333333333334,0.7058823529411765,723.6376811594203,50,7,imm3,rnr,1,90,40.0,5.0,30.0
