,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost
5,0.9212855546875,0.9212855546875,184409,0.0,15591.0,0.922045,200,0,0,1.0,748.11,0.645,594.2380952380952,200,5,naive,RW,5,40
6,0.9093277421875,0.9093277421875,181981,0.0,18019.0,0.909905,200,0,0,1.0,752.61,0.625,612.4969325153374,200,5,naive,RW,5,40
7,0.8824595390625,0.8824595390625,176665,0.0,23335.0,0.883325,200,0,0,1.0,690.165,0.55,525.3157894736842,200,5,naive,RW,5,40
8,0.9044277734375,0.9044277734375,181049,0.0,18951.0,0.905245,200,0,0,1.0,750.16,0.585,557.659217877095,200,5,naive,RW,5,40
9,0.9254941171875,0.9208896688432836,185219,183.0,14781.0,0.9252483977160898,200,0,1,0.9950248756218906,787.5771144278607,0.6119402985074627,605.060606060606,200,5,naive,RW,5,40
0,0.971748474609375,0.971748474609375,194463,0.0,5537.0,0.972315,200,0,0,1.0,888.565,0.815,792.6507936507936,200,3,naive,RW,2,40
1,0.9565409375,0.9565409375,191426,0.0,8574.0,0.95713,200,0,0,1.0,910.67,0.83,792.6507936507936,200,3,naive,RW,2,40
2,0.9442514140625,0.9442514140625,188975,0.0,11025.0,0.944875,200,0,0,1.0,859.69,0.765,745.2686567164179,200,3,naive,RW,2,40
3,0.9453267421875,0.9453267421875,189190,0.0,10810.0,0.94595,200,0,0,1.0,886.88,0.775,713.2857142857143,200,3,naive,RW,2,40
4,0.9282344296875,0.9282344296875,185793,0.0,14207.0,0.928965,200,0,0,1.0,849.085,0.715,713.2857142857143,200,3,naive,RW,2,40
5,0.9508380625,0.9508380625,190267,0.0,9733.0,0.951335,200,0,0,1.0,894.27,0.805,786.4015748031496,200,3,naive,RW,2,40
6,0.945900265625,0.945900265625,189305,0.0,10695.0,0.946525,200,0,0,1.0,892.775,0.8,792.6507936507936,200,3,naive,RW,2,40
7,0.9521560390625,0.9521560390625,190542,0.0,9458.0,0.95271,200,0,0,1.0,866.565,0.8,768.2307692307693,200,3,naive,RW,2,40
8,0.95778688671875,0.95778688671875,191649,0.0,8351.0,0.958245,200,0,0,1.0,930.145,0.835,799.0,200,3,naive,RW,2,40
9,0.9433526953125,0.9433526953125,188787,0.0,11213.0,0.943935,200,0,0,1.0,842.12,0.755,703.2253521126761,200,3,naive,RW,2,40
0,0.884125828125,0.636061746852518,176942,17177.0,23058.0,0.8147363671106977,200,0,78,0.7194244604316546,637.8345323741007,0.3776978417266187,585.5102639296188,200,3,naive,RW,3,20
1,0.878310921875,0.6411028626824817,175774,16774.0,24226.0,0.8108629263657081,200,0,74,0.7299270072992701,665.8613138686131,0.4233576642335766,594.2380952380952,200,3,naive,RW,3,20
2,0.8509779375,0.5868813362068965,170328,20298.0,29672.0,0.7731708867080046,200,0,90,0.6896551724137931,599.548275862069,0.3137931034482759,554.5555555555555,200,3,naive,RW,3,20
3,0.84961296875,0.6224270833333333,170021,19534.0,29979.0,0.7744631811017884,200,0,73,0.7326007326007326,646.6703296703297,0.3772893772893773,553.016620498615,200,3,naive,RW,3,20
4,0.841815359375,0.6056225607014388,168500,18513.0,31500.0,0.7711211689922338,200,0,78,0.7194244604316546,615.5611510791367,0.3345323741007194,545.448087431694,200,3,naive,RW,3,20
5,0.838444828125,0.5822533528645834,167800,20533.0,32200.0,0.7608838586515396,200,0,88,0.6944444444444444,620.1354166666666,0.3541666666666667,563.9717514124294,200,3,naive,RW,3,20
6,0.873686265625,0.654446640917603,174832,16071.0,25168.0,0.8091414396193843,200,0,67,0.7490636704119851,669.4906367041199,0.40074906367041196,618.1950464396285,200,3,naive,RW,3,20
7,0.8551491250000001,0.6196732789855073,171131,19859.0,28869.0,0.7783670443329589,200,0,76,0.7246376811594203,624.804347826087,0.37681159420289856,577.0346820809249,200,3,naive,RW,3,20
8,0.8582283125,0.5898476374570447,171734,22225.0,28266.0,0.772793340083249,200,0,91,0.6872852233676976,637.5085910652921,0.3470790378006873,575.3688760806916,200,3,naive,RW,3,20
9,0.85885715625,0.6433386938202247,171888,15368.0,28112.0,0.7981129972883623,200,0,67,0.7490636704119851,627.5992509363296,0.36329588014981273,553.016620498615,200,3,naive,RW,3,20
0,0.971748474609375,0.971748474609375,194463,0.0,5537.0,0.972315,200,0,0,1.0,888.565,0.815,792.6507936507936,200,3,naive,RW,3,40
1,0.9565409375,0.9565409375,191426,0.0,8574.0,0.95713,200,0,0,1.0,910.67,0.83,792.6507936507936,200,3,naive,RW,3,40
2,0.9442514140625,0.9442514140625,188975,0.0,11025.0,0.944875,200,0,0,1.0,859.69,0.765,745.2686567164179,200,3,naive,RW,3,40
3,0.9453267421875,0.9453267421875,189190,0.0,10810.0,0.94595,200,0,0,1.0,886.88,0.775,713.2857142857143,200,3,naive,RW,3,40
4,0.9282344296875,0.9282344296875,185793,0.0,14207.0,0.928965,200,0,0,1.0,849.085,0.715,713.2857142857143,200,3,naive,RW,3,40
5,0.9508380625,0.9508380625,190267,0.0,9733.0,0.951335,200,0,0,1.0,894.27,0.805,786.4015748031496,200,3,naive,RW,3,40
6,0.945900265625,0.945900265625,189305,0.0,10695.0,0.946525,200,0,0,1.0,892.775,0.8,792.6507936507936,200,3,naive,RW,3,40
7,0.9521560390625,0.9521560390625,190542,0.0,9458.0,0.95271,200,0,0,1.0,866.565,0.8,768.2307692307693,200,3,naive,RW,3,40
8,0.95778688671875,0.95778688671875,191649,0.0,8351.0,0.958245,200,0,0,1.0,930.145,0.835,799.0,200,3,naive,RW,3,40
9,0.9433526953125,0.9433526953125,188787,0.0,11213.0,0.943935,200,0,0,1.0,842.12,0.755,703.2253521126761,200,3,naive,RW,3,40
0,0.971748474609375,0.971748474609375,194463,0.0,5537.0,0.972315,200,0,0,1.0,888.565,0.815,792.6507936507936,200,3,naive,RW,5,40
1,0.9565409375,0.9565409375,191426,0.0,8574.0,0.95713,200,0,0,1.0,910.67,0.83,792.6507936507936,200,3,naive,RW,5,40
2,0.9442514140625,0.9442514140625,188975,0.0,11025.0,0.944875,200,0,0,1.0,859.69,0.765,745.2686567164179,200,3,naive,RW,5,40
3,0.9453267421875,0.9453267421875,189190,0.0,10810.0,0.94595,200,0,0,1.0,886.88,0.775,713.2857142857143,200,3,naive,RW,5,40
4,0.9282344296875,0.9282344296875,185793,0.0,14207.0,0.928965,200,0,0,1.0,849.085,0.715,713.2857142857143,200,3,naive,RW,5,40
5,0.9508380625,0.9508380625,190267,0.0,9733.0,0.951335,200,0,0,1.0,894.27,0.805,786.4015748031496,200,3,naive,RW,5,40
6,0.945900265625,0.945900265625,189305,0.0,10695.0,0.946525,200,0,0,1.0,892.775,0.8,792.6507936507936,200,3,naive,RW,5,40
7,0.9521560390625,0.9521560390625,190542,0.0,9458.0,0.95271,200,0,0,1.0,866.565,0.8,768.2307692307693,200,3,naive,RW,5,40
8,0.95778688671875,0.95778688671875,191649,0.0,8351.0,0.958245,200,0,0,1.0,930.145,0.835,799.0,200,3,naive,RW,5,40
9,0.9433526953125,0.9433526953125,188787,0.0,11213.0,0.943935,200,0,0,1.0,842.12,0.755,703.2253521126761,200,3,naive,RW,5,40
0,0.971748474609375,0.971748474609375,194463,0.0,5537.0,0.972315,200,0,0,1.0,888.565,0.815,792.6507936507936,200,3,naive,RW,5,80
1,0.9565409375,0.9565409375,191426,0.0,8574.0,0.95713,200,0,0,1.0,910.67,0.83,792.6507936507936,200,3,naive,RW,5,80
2,0.9442514140625,0.9442514140625,188975,0.0,11025.0,0.944875,200,0,0,1.0,859.69,0.765,745.2686567164179,200,3,naive,RW,5,80
3,0.9453267421875,0.9453267421875,189190,0.0,10810.0,0.94595,200,0,0,1.0,886.88,0.775,713.2857142857143,200,3,naive,RW,5,80
4,0.9282344296875,0.9282344296875,185793,0.0,14207.0,0.928965,200,0,0,1.0,849.085,0.715,713.2857142857143,200,3,naive,RW,5,80
5,0.9508380625,0.9508380625,190267,0.0,9733.0,0.951335,200,0,0,1.0,894.27,0.805,786.4015748031496,200,3,naive,RW,5,80
6,0.945900265625,0.945900265625,189305,0.0,10695.0,0.946525,200,0,0,1.0,892.775,0.8,792.6507936507936,200,3,naive,RW,5,80
7,0.9521560390625,0.9521560390625,190542,0.0,9458.0,0.95271,200,0,0,1.0,866.565,0.8,768.2307692307693,200,3,naive,RW,5,80
8,0.95778688671875,0.95778688671875,191649,0.0,8351.0,0.958245,200,0,0,1.0,930.145,0.835,799.0,200,3,naive,RW,5,80
9,0.9433526953125,0.9433526953125,188787,0.0,11213.0,0.943935,200,0,0,1.0,842.12,0.755,703.2253521126761,200,3,naive,RW,5,80
0,0.884125828125,0.636061746852518,176942,17177.0,23058.0,0.8147363671106977,200,0,78,0.7194244604316546,637.8345323741007,0.3776978417266187,585.5102639296188,200,3,naive,RW,2,20
1,0.878310921875,0.6411028626824817,175774,16774.0,24226.0,0.8108629263657081,200,0,74,0.7299270072992701,665.8613138686131,0.4233576642335766,594.2380952380952,200,3,naive,RW,2,20
2,0.8501079375,0.5862813362068966,170154,20472.0,29846.0,0.7717714721143728,200,0,90,0.6896551724137931,599.548275862069,0.3137931034482759,554.5555555555555,200,3,naive,RW,2,20
3,0.8491779687500001,0.622108402014652,169934,19621.0,30066.0,0.773760250613557,200,0,73,0.7326007326007326,646.6703296703297,0.3772893772893773,553.016620498615,200,3,naive,RW,2,20
4,0.841815359375,0.6056225607014388,168500,18513.0,31500.0,0.7711211689922338,200,0,78,0.7194244604316546,615.5611510791367,0.3345323741007194,545.448087431694,200,3,naive,RW,2,20
5,0.838444828125,0.5822533528645834,167800,20533.0,32200.0,0.7608838586515396,200,0,88,0.6944444444444444,620.1354166666666,0.3541666666666667,563.9717514124294,200,3,naive,RW,2,20
6,0.873686265625,0.654446640917603,174832,16071.0,25168.0,0.8091414396193843,200,0,67,0.7490636704119851,669.4906367041199,0.40074906367041196,618.1950464396285,200,3,naive,RW,2,20
7,0.853179125,0.6182457427536232,170737,20253.0,29263.0,0.7751858090468688,200,0,76,0.7246376811594203,624.804347826087,0.37681159420289856,577.0346820809249,200,3,naive,RW,2,20
8,0.8582283125,0.5898476374570447,171734,22225.0,28266.0,0.772793340083249,200,0,91,0.6872852233676976,637.5085910652921,0.3470790378006873,575.3688760806916,200,3,naive,RW,2,20
9,0.85903621875,0.6434728230337079,171922,15514.0,28078.0,0.797730077860371,200,0,67,0.7490636704119851,627.5992509363296,0.36329588014981273,554.5555555555555,200,3,naive,RW,2,20
0,0.884455828125,0.6362991569244605,177008,16664.0,22992.0,0.8169700550160618,200,0,78,0.7194244604316546,636.226618705036,0.3776978417266187,583.7953216374269,200,3,naive,RW,10,20
1,0.878946734375,0.6439170215201465,175902,16193.0,24098.0,0.8136341139629868,200,0,73,0.7326007326007326,665.959706959707,0.42124542124542125,590.7159763313609,200,3,naive,RW,10,20
2,0.8552010624999999,0.5918346453287198,171176,19238.0,28824.0,0.7807770550725696,200,0,89,0.6920415224913494,601.6262975778546,0.314878892733564,553.016620498615,200,3,naive,RW,10,20
3,0.84843503125,0.6215641254578754,169798,18983.0,30202.0,0.7753935236981866,200,0,73,0.7326007326007326,642.014652014652,0.37362637362637363,549.9641873278237,200,3,naive,RW,10,20
4,0.840870375,0.6049427158273382,168311,18486.0,31689.0,0.7703514183975174,200,0,78,0.7194244604316546,613.4856115107914,0.3345323741007194,543.9591280653951,200,3,naive,RW,10,20
5,0.8431498281250001,0.5855207139756945,168741,19591.0,31259.0,0.7684331325054305,200,0,88,0.6944444444444444,620.1354166666666,0.3541666666666667,562.3802816901408,200,3,naive,RW,10,20
6,0.874471265625,0.6550346558988764,174989,15623.0,25011.0,0.8115507158327265,200,0,67,0.7490636704119851,664.5505617977528,0.3970037453183521,614.3846153846154,200,3,naive,RW,10,20
7,0.8577084687500001,0.6215278759057971,171642,19594.0,28358.0,0.7816333779611465,200,0,76,0.7246376811594203,624.804347826087,0.37681159420289856,575.3688760806916,200,3,naive,RW,10,20
8,0.8534183125,0.5865417955326461,170772,22689.0,29228.0,0.7668632038403334,200,0,91,0.6872852233676976,631.0859106529209,0.33676975945017185,570.4285714285714,200,3,naive,RW,10,20
9,0.860212171875,0.6443536867977528,172160,14982.0,27840.0,0.8008112307076871,200,0,67,0.7490636704119851,627.4644194756554,0.3595505617977528,551.4861878453039,200,3,naive,RW,10,20
0,0.884125828125,0.636061746852518,176942,17177.0,23058.0,0.8147363671106977,200,0,78,0.7194244604316546,637.8345323741007,0.3776978417266187,585.5102639296188,200,3,naive,RW,5,20
1,0.876016734375,0.6394282732664234,175316,16779.0,24684.0,0.8087314730670406,200,0,74,0.7299270072992701,663.8905109489051,0.4197080291970803,592.4718100890208,200,3,naive,RW,5,20
2,0.8517629375,0.5894553200692042,170485,20141.0,29515.0,0.7744354754452828,200,0,89,0.6920415224913494,601.6262975778546,0.314878892733564,556.1030640668523,200,3,naive,RW,5,20
3,0.84843503125,0.6215641254578754,169798,18977.0,30202.0,0.7754147695876736,200,0,73,0.7326007326007326,642.014652014652,0.37362637362637363,549.9641873278237,200,3,naive,RW,5,20
4,0.841815359375,0.6056225607014388,168500,18513.0,31500.0,0.7711211689922338,200,0,78,0.7194244604316546,615.5611510791367,0.3345323741007194,545.448087431694,200,3,naive,RW,5,20
5,0.8384398281250001,0.5822498806423612,167799,20533.0,32201.0,0.7608793241827754,200,0,88,0.6944444444444444,620.1354166666666,0.3541666666666667,562.3802816901408,200,3,naive,RW,5,20
6,0.874711265625,0.6552144311797753,175037,15609.0,24963.0,0.8118260369465097,200,0,67,0.7490636704119851,668.1535580524345,0.40074906367041196,618.1950464396285,200,3,naive,RW,5,20
7,0.857804125,0.6215971920289856,171662,19328.0,28338.0,0.7826725269915378,200,0,76,0.7246376811594203,624.804347826087,0.37681159420289856,577.0346820809249,200,3,naive,RW,5,20
8,0.8582283125,0.5898476374570447,171734,22225.0,28266.0,0.772793340083249,200,0,91,0.6872852233676976,637.5085910652921,0.3470790378006873,575.3688760806916,200,3,naive,RW,5,20
9,0.85867715625,0.6432038623595505,171852,15404.0,28148.0,0.7978124825908526,200,0,67,0.7490636704119851,627.4644194756554,0.3595505617977528,551.4861878453039,200,3,naive,RW,5,20
0,0.9991563912963867,0.9991563912963867,199844,0.0,156.0,0.99922,200,0,0,1.0,985.71,0.98,969.8737864077669,200,1,naive,RW,2,60
1,0.994561494140625,0.994561494140625,198970,0.0,1030.0,0.99485,200,0,0,1.0,971.83,0.96,951.3809523809524,200,1,naive,RW,2,60
2,0.98826685546875,0.98826685546875,197700,0.0,2300.0,0.9885,200,0,0,1.0,976.73,0.94,933.5794392523364,200,1,naive,RW,2,60
3,0.9946817578125,0.9946817578125,198968,0.0,1032.0,0.99484,200,0,0,1.0,973.22,0.96,942.3962264150944,200,1,naive,RW,2,60
4,0.9944835341796875,0.9944835341796875,198934,0.0,1066.0,0.99467,200,0,0,1.0,963.29,0.95,942.3962264150944,200,1,naive,RW,2,60
5,0.9863377763671874,0.9863377763671874,197324,0.0,2676.0,0.98662,200,0,0,1.0,963.41,0.95,951.3809523809524,200,1,naive,RW,2,60
6,0.9968451572265625,0.9968451572265625,199384,0.0,616.0,0.99692,200,0,0,1.0,995.83,0.98,979.3921568627451,200,1,naive,RW,2,60
7,0.9897890869140625,0.9897890869140625,198000,0.0,2000.0,0.99,200,0,0,1.0,981.28,0.96,951.3809523809524,200,1,naive,RW,2,60
8,0.9877242265625,0.9877242265625,197618,0.0,2382.0,0.98809,200,0,0,1.0,964.6,0.95,951.3809523809524,200,1,naive,RW,2,60
9,0.9860058525390625,0.9860058525390625,197262,0.0,2738.0,0.98631,200,0,0,1.0,949.42,0.93,903.9773755656108,200,1,naive,RW,2,60
0,0.9964363913574219,0.9865706845122989,199300,544.0,700.0,0.9937968725067815,200,0,2,0.9900990099009901,975.940594059406,0.9603960396039604,960.5384615384615,200,1,naive,RW,5,20
1,0.994561494140625,0.994561494140625,198970,0.0,1030.0,0.99485,200,0,0,1.0,971.83,0.96,951.3809523809524,200,1,naive,RW,5,20
2,0.98826685546875,0.98826685546875,197700,0.0,2300.0,0.9885,200,0,0,1.0,976.73,0.94,933.5794392523364,200,1,naive,RW,5,20
3,0.9938427763671875,0.9888982849424751,198810,88.0,1190.0,0.9936128103634401,200,0,1,0.9950248756218906,963.8358208955224,0.945273631840796,933.5794392523364,200,1,naive,RW,5,20
4,0.9944835341796875,0.9944835341796875,198934,0.0,1066.0,0.99467,200,0,0,1.0,963.29,0.95,942.3962264150944,200,1,naive,RW,5,20
5,0.9863377763671874,0.9863377763671874,197324,0.0,2676.0,0.98662,200,0,0,1.0,963.41,0.95,951.3809523809524,200,1,naive,RW,5,20
6,0.9968451572265625,0.9968451572265625,199384,0.0,616.0,0.99692,200,0,0,1.0,995.83,0.98,979.3921568627451,200,1,naive,RW,5,20
7,0.9897890869140625,0.9897890869140625,198000,0.0,2000.0,0.99,200,0,0,1.0,981.28,0.96,951.3809523809524,200,1,naive,RW,5,20
8,0.9862042265625,0.9812977378731343,197314,304.0,2686.0,0.9850726895119418,200,0,1,0.9950248756218906,959.7960199004975,0.9402985074626866,946.8672985781991,200,1,naive,RW,5,20
9,0.9851008525390625,0.980199853272699,197081,181.0,2919.0,0.984514014816591,200,0,1,0.9950248756218906,944.6915422885572,0.9203980099502488,899.9009009009009,200,1,naive,RW,5,20
0,0.767969203125,0.3482853528911565,153603,46318.0,46397.0,0.6235963266996322,200,0,241,0.45351473922902497,449.140589569161,0.13378684807256236,446.42729306487695,200,1,naive,RW,1,10
1,0.772901125,0.37610760340632604,154623,44629.0,45377.0,0.6320714224396944,200,0,211,0.48661800486618007,477.0681265206813,0.1654501216545012,475.1904761904762,200,1,naive,RW,1,10
2,0.7399544375,0.33710908314350796,148015,50838.0,51985.0,0.5900820449852096,200,0,239,0.45558086560364464,445.9498861047836,0.1275626423690205,440.5011037527594,200,1,naive,RW,1,10
3,0.769701375,0.3596735397196262,153963,45607.0,46037.0,0.6268673124137342,200,0,228,0.4672897196261682,459.6542056074766,0.14485981308411214,453.54545454545456,200,1,naive,RW,1,10
4,0.79024034375,0.37541108966745845,158108,39921.0,41892.0,0.6590002542503575,200,0,221,0.4750593824228028,455.187648456057,0.14014251781472684,457.7155963302752,200,1,naive,RW,1,10
5,0.758144484375,0.35180718532482597,151693,46054.0,48307.0,0.6165028814813008,200,0,231,0.46403712296983757,443.73085846867747,0.13225058004640372,448.438202247191,200,1,naive,RW,1,10
6,0.766545453125,0.35488215422453706,153324,46240.0,46676.0,0.6226608187134502,200,0,232,0.46296296296296297,460.35185185185185,0.13657407407407407,456.66590389016017,200,1,naive,RW,1,10
7,0.7561039375,0.3566528007075472,151251,48332.0,48749.0,0.6090676996923473,200,0,224,0.4716981132075472,465.95047169811323,0.14622641509433962,455.62100456621005,200,1,naive,RW,1,10
8,0.7648469375,0.36077685731132075,153027,45725.0,46973.0,0.6227571472174178,200,0,224,0.4716981132075472,456.70047169811323,0.14150943396226415,457.7155963302752,200,1,naive,RW,1,10
9,0.7701265625,0.3557166570438799,154092,44462.0,45908.0,0.6303310944032201,200,0,233,0.4618937644341801,446.70207852193994,0.12933025404157045,437.5964912280702,200,1,naive,RW,1,10
0,0.9964363913574219,0.9865706845122989,199300,544.0,700.0,0.9937968725067815,200,0,2,0.9900990099009901,975.940594059406,0.9603960396039604,960.5384615384615,200,1,naive,RW,10,20
1,0.994561494140625,0.994561494140625,198970,0.0,1030.0,0.99485,200,0,0,1.0,971.83,0.96,951.3809523809524,200,1,naive,RW,10,20
2,0.98826685546875,0.98826685546875,197700,0.0,2300.0,0.9885,200,0,0,1.0,976.73,0.94,933.5794392523364,200,1,naive,RW,10,20
3,0.9938427763671875,0.9888982849424751,198810,88.0,1190.0,0.9936128103634401,200,0,1,0.9950248756218906,963.8358208955224,0.945273631840796,933.5794392523364,200,1,naive,RW,10,20
4,0.9944835341796875,0.9944835341796875,198934,0.0,1066.0,0.99467,200,0,0,1.0,963.29,0.95,942.3962264150944,200,1,naive,RW,10,20
5,0.9863377763671874,0.9863377763671874,197324,0.0,2676.0,0.98662,200,0,0,1.0,963.41,0.95,951.3809523809524,200,1,naive,RW,10,20
6,0.9968451572265625,0.9968451572265625,199384,0.0,616.0,0.99692,200,0,0,1.0,995.83,0.98,979.3921568627451,200,1,naive,RW,10,20
7,0.9897890869140625,0.9897890869140625,198000,0.0,2000.0,0.99,200,0,0,1.0,981.28,0.96,951.3809523809524,200,1,naive,RW,10,20
8,0.9862042265625,0.9812977378731343,197314,304.0,2686.0,0.9850726895119418,200,0,1,0.9950248756218906,959.7960199004975,0.9402985074626866,946.8672985781991,200,1,naive,RW,10,20
9,0.9851008525390625,0.980199853272699,197081,181.0,2919.0,0.984514014816591,200,0,1,0.9950248756218906,944.6915422885572,0.9203980099502488,899.9009009009009,200,1,naive,RW,10,20
0,0.9991563912963867,0.9991563912963867,199844,0.0,156.0,0.99922,200,0,0,1.0,985.71,0.98,969.8737864077669,200,1,naive,RW,1,60
1,0.994561494140625,0.994561494140625,198970,0.0,1030.0,0.99485,200,0,0,1.0,971.83,0.96,951.3809523809524,200,1,naive,RW,1,60
2,0.98826685546875,0.98826685546875,197700,0.0,2300.0,0.9885,200,0,0,1.0,976.73,0.94,933.5794392523364,200,1,naive,RW,1,60
3,0.9946817578125,0.9946817578125,198968,0.0,1032.0,0.99484,200,0,0,1.0,973.22,0.96,942.3962264150944,200,1,naive,RW,1,60
4,0.9944835341796875,0.9944835341796875,198934,0.0,1066.0,0.99467,200,0,0,1.0,963.29,0.95,942.3962264150944,200,1,naive,RW,1,60
5,0.9863377763671874,0.9863377763671874,197324,0.0,2676.0,0.98662,200,0,0,1.0,963.41,0.95,951.3809523809524,200,1,naive,RW,1,60
6,0.9968451572265625,0.9968451572265625,199384,0.0,616.0,0.99692,200,0,0,1.0,995.83,0.98,979.3921568627451,200,1,naive,RW,1,60
7,0.9897890869140625,0.9897890869140625,198000,0.0,2000.0,0.99,200,0,0,1.0,981.28,0.96,951.3809523809524,200,1,naive,RW,1,60
8,0.9877242265625,0.9877242265625,197618,0.0,2382.0,0.98809,200,0,0,1.0,964.6,0.95,951.3809523809524,200,1,naive,RW,1,60
9,0.9860058525390625,0.9860058525390625,197262,0.0,2738.0,0.98631,200,0,0,1.0,949.42,0.93,903.9773755656108,200,1,naive,RW,1,60
0,0.9991563912963867,0.9991563912963867,199844,0.0,156.0,0.99922,200,0,0,1.0,985.71,0.98,969.8737864077669,200,1,naive,RW,2,80
1,0.994561494140625,0.994561494140625,198970,0.0,1030.0,0.99485,200,0,0,1.0,971.83,0.96,951.3809523809524,200,1,naive,RW,2,80
2,0.98826685546875,0.98826685546875,197700,0.0,2300.0,0.9885,200,0,0,1.0,976.73,0.94,933.5794392523364,200,1,naive,RW,2,80
3,0.9946817578125,0.9946817578125,198968,0.0,1032.0,0.99484,200,0,0,1.0,973.22,0.96,942.3962264150944,200,1,naive,RW,2,80
4,0.9944835341796875,0.9944835341796875,198934,0.0,1066.0,0.99467,200,0,0,1.0,963.29,0.95,942.3962264150944,200,1,naive,RW,2,80
5,0.9863377763671874,0.9863377763671874,197324,0.0,2676.0,0.98662,200,0,0,1.0,963.41,0.95,951.3809523809524,200,1,naive,RW,2,80
